,years,data,hindcast
0,1980,87.79,114.60023357014921
1,1982,93.726,79.03790566378679
2,1985,126.504,90.62697107930731
3,1990,81.754,99.4286710657607
4,1993,49.037,58.14938762354932
5,1994,51.526,85.42797968731277
6,1995,64.76,77.9857066926804
7,1996,28.135,53.85063334885933
8,1997,112.482,97.23557873228577
9,1998,136.999,122.70129478483517
10,2005,55.748,48.33903656407914
11,2006,34.652,59.95736890631599
12,2008,40.784,33.304905370966615
13,2010,33.738,37.00562049128005
14,2012,122.004,83.32052162927945
15,2014,53.205,61.29442271401932
16,2016,113.147,109.68139102133136
17,2017,63.719,86.29969679696632
18,2019,106.981,60.29928059876288
19,2020,67.278,87.79973032903342
20,2021,106.484,84.10666332943849
21,1981,69.787,60.31887555665097
22,1983,40.005,58.356828193046006
23,1984,54.762,57.50258511868648
24,1986,56.932,77.04436521265848
25,1987,96.289,87.92209733990987
26,1988,31.234,47.295897407838495
27,1989,67.167,54.28629903548104
28,1991,100.819,80.99845879656313
29,1992,52.1,69.51335799498293
30,1999,86.734,77.66079202056828
31,2000,55.016,62.806513548744135
32,2001,56.749,75.22945559477148
33,2002,77.791,48.455704604371945
34,2003,47.241,58.400091201482184
35,2004,70.647,59.9854465266651
36,2007,100.404,63.18652709519514
37,2009,75.436,69.45596440174147
38,2011,94.747,104.10094226011606
39,2013,63.597,61.34516505718319
40,2015,35.568,48.61080887242048
41,2018,26.89,37.43882416092313
