,pc1
0,-14.551754382585804
1,-23.49053319411537
2,-7.927711443035313
3,56.66594860362311
4,-10.201194002582618
5,-7.5291185955488515
6,-5.313845759760219
7,-30.65149688594082
8,-19.971734868798787
9,54.785993031100006
10,3.960152448884714
11,9.496845413145252
12,77.26571128834149
13,-33.80006638202383
14,-59.72033580462382
15,65.0127392928093
16,-19.745778021732352
17,-1.03763002336866
18,-48.6496550125971
19,67.88116486457746
20,-52.47604083517161
21,5.158694029515998
22,-27.361477258277777
23,12.6652505119653
24,17.184996102262865
25,21.288244608373105
26,49.34821466948659
27,-108.97814140595314
28,-5.4364767347592196
29,-32.3241142739804
30,44.4768775055665
31,-43.07975531041827
32,19.089348666575873
33,31.718972588035207
34,43.8171028540892
35,-66.60595815485325
36,34.50588487277603
37,-24.559782084435202
38,28.179121998974534
39,13.904861076402604
40,39.9646531292088
41,-52.956260648126765
