,loss,val_loss
0,5494.2744140625,3510.16015625
1,3005.052978515625,1551.467041015625
2,1335.3585205078125,966.5628662109375
3,1085.47900390625,1028.8414306640625
4,1055.0906982421875,974.2720947265625
5,1006.5243530273438,929.1407470703125
6,980.1834716796875,909.9801025390625
7,992.2325439453125,911.5443725585938
8,970.82861328125,932.5771484375
9,970.2567138671875,908.473876953125
10,960.502685546875,906.7383422851562
11,941.0013427734375,903.1381225585938
12,939.8195190429688,894.2903442382812
13,931.8395385742188,908.064208984375
14,937.1959228515625,922.9965209960938
15,920.861572265625,916.3595581054688
16,920.7279663085938,912.6266479492188
17,908.0858154296875,918.6607666015625
18,910.1177368164062,933.4442749023438
19,903.8283081054688,919.6148681640625
20,905.3324584960938,918.2461547851562
21,905.4332885742188,928.3421020507812
22,891.1145629882812,925.251953125
