,pc1
0,180.64562457787287
1,-94.68785506968541
2,133.9008130541832
3,102.84977871159974
4,225.06902451243906
5,163.18678818042787
6,-31.54205809520623
7,-178.32478470779515
8,102.95332184949567
9,-166.1070395661156
10,-29.427456260713264
11,69.1949647652785
12,-169.7883107698933
13,47.30594307025204
14,134.72343923198503
15,-298.18235709512595
16,-212.78697779661616
17,311.89805168215156
18,-29.775727346328758
19,-115.99730933490918
20,-145.10296608484376
21,-142.6672040548001
22,-62.29593507090872
23,132.7914052419871
24,-212.37371480529356
25,33.87006625327349
26,139.68018086518327
27,-173.63154726829984
28,-11.64052437581747
29,147.92633651093223
30,-169.4690502129568
31,14.23522290669939
32,-105.61551205710732
33,-119.50162131865274
34,-39.2769796205973
35,44.74480884793171
36,82.12155572214559
37,-27.67048044301575
38,2.938619688666999
39,-33.87639752339763
40,190.85860177576623
41,308.85762360858973
