,pc1,target,phase_label,year_glvar
0,1.6949669216942724,93.726,1,1982
1,-114.73806736544505,96.289,1,1987
2,95.10738459946735,31.234,1,1988
3,-188.134509042243,100.819,1,1991
4,95.33595457427325,52.1,1,1992
5,-27.730954825189247,64.76,1,1995
6,-93.49146510855539,112.482,1,1997
7,18.146580819927095,86.734,1,1999
8,-12.474667051805422,56.749,1,2001
9,-57.557649283247315,70.647,1,2004
10,57.32395952617341,55.748,1,2005
11,35.05344583067013,34.652,1,2006
12,36.17430951571755,100.404,1,2007
13,114.53550341360985,94.747,1,2011
14,-94.04808048851598,122.004,1,2012
15,-20.13567845053579,63.597,1,2013
16,84.9851013258158,53.205,1,2014
17,20.16266282461283,35.568,1,2015
18,-0.3753036715384894,63.719,1,2017
19,31.73871415915304,67.278,1,2020
20,18.431193029041726,106.484,1,2021
0,-27.807610482117564,87.79,2,1980
1,-5.643956861670302,69.787,2,1981
2,7.014682411781071,40.005,2,1983
3,53.74625983292732,54.762,2,1984
4,27.850048787854483,126.504,2,1985
5,-36.4757578244127,56.932,2,1986
6,18.701690512950623,67.167,2,1989
7,-8.957350545168502,81.754,2,1990
8,-35.39360248741524,49.037,2,1993
9,11.77661468921905,51.526,2,1994
10,46.098813483026746,28.135,2,1996
11,-114.4165638201537,136.999,2,1998
12,34.941847863426815,55.016,2,2000
13,43.11195378426207,77.791,2,2002
14,10.412878346122534,47.241,2,2003
15,90.74717274267988,40.784,2,2008
16,4.6445626382770095,75.436,2,2009
17,-7.717029316437656,33.738,2,2010
18,-76.63257033550775,113.147,2,2016
19,25.489806004218522,26.89,2,2018
20,-61.48502631951098,106.981,2,2019
