,years,data,hindcast
0,1983,59.341,76.55930208788577
1,1985,73.801,89.02332565443018
2,1988,43.995,56.184550294308394
3,1989,36.577,72.59815417660334
4,1995,32.26,68.94829844964495
5,1996,130.482,97.41048433087153
6,1998,92.019,70.5477570456357
7,1999,52.177,53.95678059558378
8,2000,131.48,97.96752478298339
9,2001,85.69,84.87946401811361
10,2005,66.791,58.88258603023634
11,2007,63.658,63.57643587043672
12,2008,87.04,60.365687945735736
13,2010,80.795,59.188959419254424
14,2011,17.077,50.072366948306026
15,2012,62.3,72.53801336615959
16,2013,95.385,91.7838225485262
17,2016,75.849,91.8209372688597
18,2017,71.566,80.53087082055734
19,2020,45.381,38.34897392968419
20,2021,67.495,35.9747044161831
21,1980,72.959,84.52959984449151
22,1981,79.103,84.61182765739417
23,1982,70.765,83.64995576924287
24,1984,78.441,82.33339139293966
25,1986,84.644,79.03286932086137
26,1987,110.221,89.57840330078803
27,1990,88.055,88.70713062843049
28,1991,121.381,104.30636259329216
29,1992,114.02,95.05070315792182
30,1993,62.847,65.8000007946812
31,1994,50.598,70.79203753586619
32,1997,56.974,38.7969164788673
33,2002,88.661,83.65176166627427
34,2003,56.468,84.00913232841755
35,2004,66.664,57.93245307671225
36,2006,79.284,78.18348573501325
37,2009,119.023,119.46546962394078
38,2014,64.116,88.83163899815054
39,2015,119.425,79.52171872801203
40,2018,34.97,67.3718171628813
41,2019,74.313,66.77532420582139
