,years,data,hindcast
0,1982,53.242,49.77937288721722
1,1985,63.013,68.24739124674178
2,1986,49.026,57.220653611746194
3,1989,14.875,39.66206084936129
4,1996,57.327,66.98306049998133
5,1999,63.864,86.38159843680332
6,2000,97.272,66.23883246884584
7,2001,47.375,81.07712880229093
8,2002,64.664,30.357364087342397
9,2004,37.014,51.538007754111355
10,2006,97.35,95.30254135955383
11,2007,116.553,76.75421486722234
12,2008,58.692,66.1084716067446
13,2009,51.13,60.03093884653197
14,2011,34.522,51.35116700936609
15,2012,68.418,63.29622472233009
16,2013,89.413,85.33373538944703
17,2014,111.149,68.54853408099824
18,2017,37.424,61.97336945839572
19,2018,48.213,74.67322419617481
20,2021,118.604,78.28210781879373
21,1980,23.55,61.99260518892085
22,1981,102.754,68.34294908458318
23,1983,118.897,103.40473956621769
24,1984,106.87,81.2729210912468
25,1987,69.35,90.15002799543679
26,1988,71.891,63.20344270947761
27,1990,35.434,43.34873640624119
28,1991,35.415,45.56258248024998
29,1992,48.605,69.04448425590229
30,1993,72.616,81.32284804197232
31,1994,59.619,47.10585513262585
32,1995,94.81,84.18270355643793
33,1997,78.281,67.10389914734671
34,1998,44.951,54.30993640975939
35,2003,85.303,71.90100252899298
36,2005,76.444,82.26590162150565
37,2010,63.402,84.46110860886162
38,2015,61.485,39.19294412388457
39,2016,61.366,71.43862386478686
40,2019,39.454,35.885767584664094
41,2020,17.802,22.805920600885386
