,loss,val_loss
0,5666.478515625,4440.13525390625
1,3704.2783203125,2464.10888671875
2,1981.2506103515625,1311.540283203125
3,1190.57080078125,999.425537109375
4,1007.2083740234375,993.5319213867188
5,1000.4959716796875,959.3568725585938
6,993.7489624023438,960.1195068359375
7,987.0773315429688,989.0316162109375
8,977.0448608398438,988.3125
9,969.011474609375,981.5619506835938
10,964.5458374023438,996.1325073242188
11,958.9063720703125,996.3351440429688
12,951.2537231445312,1015.2215576171875
13,964.9943237304688,1025.0430908203125
14,947.7748413085938,1017.0018310546875
15,954.2244873046875,1034.3939208984375
