,pc1,target,phase_label,year_glvar
0,-3.162026069967991,88.868,1,1982
1,6.092916927651776,85.939,1,1986
2,-4.508767477239677,87.189,1,1987
3,5.460713585217211,58.181,1,1989
4,8.765420846025847,22.764,1,1991
5,0.3659797221668631,89.989,1,1994
6,7.50724194377077,98.744,1,1996
7,4.083481656286572,67.593,1,1998
8,0.7622043039069466,99.367,1,1999
9,-0.8753924733045408,107.73,1,2001
10,2.939500870166552,22.521,1,2003
11,-0.42565721596457784,153.639,1,2004
12,4.525345261565815,101.65,1,2005
13,-9.104050329109333,192.569,1,2006
14,6.291226290608916,46.274,1,2009
15,-6.059564371435395,90.667,1,2012
16,-10.143154787037215,123.29,1,2015
17,6.018926929518998,57.581,1,2016
18,-3.540721945069981,75.391,1,2017
19,-8.822911097675124,76.337,1,2019
20,-6.171414682639527,91.375,1,2020
0,-3.051191160867818,67.597,2,1980
1,5.448220046995083,37.258,2,1981
2,-1.3654653673104147,31.294,2,1983
3,-10.592587637297024,27.303,2,1984
4,2.4712621594444557,104.175,2,1985
5,-8.197525120554939,72.625,2,1988
6,-8.622720374682265,43.995,2,1990
7,20.469297847820815,128.278,2,1992
8,-0.85394227045214,65.7,2,1993
9,-6.553456771385339,22.497,2,1995
10,-0.6117124788357167,54.355,2,1997
11,-5.141656826248291,51.303,2,2000
12,15.836090129994082,146.934,2,2002
13,-15.216648758608187,52.895,2,2007
14,4.208277463643757,114.817,2,2008
15,11.4816640284294,146.264,2,2010
16,-3.6244446341347776,128.736,2,2011
17,-10.294078407899434,40.892,2,2013
18,11.348011140519212,126.343,2,2014
19,2.7305324026066184,94.606,2,2018
20,0.1325098706751588,99.275,2,2021
