,years,data,hindcast
0,1981,69.787,47.53471669932166
1,1982,93.726,82.20330087861873
2,1989,67.167,60.24177969955741
3,1990,81.754,99.15168263072036
4,1991,100.819,89.14204841027968
5,1995,64.76,75.21112315843457
6,1997,112.482,91.52316306771925
7,2000,55.016,71.68337414011775
8,2001,56.749,48.8025114498344
9,2005,55.748,67.29305107204826
10,2006,34.652,51.15003940170372
11,2007,100.404,78.8469106084402
12,2008,40.784,50.561951379329116
13,2011,94.747,88.07241524738689
14,2012,122.004,84.4964862499271
15,2013,63.597,54.85420455227047
16,2014,53.205,64.37722222795983
17,2015,35.568,84.80159887194009
18,2017,63.719,78.1583022891698
19,2020,67.278,85.74933663033066
20,2021,106.484,86.59478133488983
21,1980,87.79,66.49321338473595
22,1983,40.005,74.77835714940265
23,1984,54.762,37.49254825228182
24,1985,126.504,75.41337072712857
25,1986,56.932,80.64644141815835
26,1987,96.289,92.80202819810648
27,1988,31.234,63.445449912851736
28,1992,52.1,49.8816333442588
29,1993,49.037,48.076295995545834
30,1994,51.526,68.27295705929573
31,1996,28.135,46.144884730545755
32,1998,136.999,98.37575526456823
33,1999,86.734,51.68633729758562
34,2002,77.791,93.83972855112651
35,2003,47.241,62.5393235686935
36,2004,70.647,97.06459461110323
37,2009,75.436,79.00191609988656
38,2010,33.738,35.48153097997918
39,2016,113.147,74.91800693808256
40,2018,26.89,68.16964849340332
41,2019,106.981,85.39397802325962
