,pc1,target,phase_label,year_glvar
0,-4.12826025613959,42.647,1,1980
1,17.638283574308925,61.647,1,1981
2,4.482767161862475,59.112,1,1982
3,-4.789403325689739,117.24,1,1983
4,6.264222554726559,66.991,1,1987
5,-10.025741262730195,93.283,1,1990
6,-2.6014285856135726,69.854,1,1991
7,-3.9204142312192976,149.343,1,1993
8,-19.146255082585533,147.073,1,1994
9,1.5329856124843722,154.753,1,1998
10,-9.71020266721461,144.184,1,2001
11,3.1787105002724267,46.909,1,2003
12,5.840121858434464,68.272,1,2004
13,8.306868192897092,40.197,1,2009
14,2.7600970530610973,79.252,1,2012
15,2.773711149439281,81.322,1,2013
16,-7.394950808117826,98.359,1,2015
17,13.874311059400862,28.704,1,2016
18,-2.6857619827278523,131.717,1,2017
19,-9.116648684799623,112.171,1,2019
20,6.868032518414793,61.863,1,2020
0,-36.30067495956485,147.559,2,1984
1,4.119964753676481,48.916,2,1985
2,12.924738830343461,48.164,2,1986
3,-20.725633749316355,99.143,2,1988
4,7.338389490244239,52.76,2,1989
5,37.5950540780909,66.034,2,1992
6,-38.57609944919397,112.688,2,1995
7,12.256565927577295,48.278,2,1996
8,30.199148419372744,29.832,2,1997
9,-4.72760400845722,83.683,2,1999
10,-13.28058066114734,85.15,2,2000
11,24.749246401365557,57.527,2,2002
12,0.2119439047210956,79.997,2,2005
13,7.500484334890858,31.076,2,2006
14,-21.35626824746406,74.653,2,2007
15,-35.183476551305425,79.746,2,2008
16,-9.200246860992744,93.053,2,2010
17,-28.234801599618496,68.379,2,2011
18,28.48604055267046,25.215,2,2014
19,22.74049641340688,68.288,2,2018
20,19.463045700990126,33.612,2,2021
