,pc1,target,phase_label,year_glvar
0,23.866859401133848,102.754,1,1981
1,-19.276574852549853,53.242,1,1982
2,-31.157959579510415,35.434,1,1990
3,22.341659162110144,94.81,1,1995
4,7.49936172912333,78.281,1,1997
5,18.42064672330865,63.864,1,1999
6,-15.260818372159527,97.272,1,2000
7,12.175999236944229,47.375,1,2001
8,-33.3512462103015,64.664,1,2002
9,33.136859428607366,97.35,1,2006
10,25.921411657984592,116.553,1,2007
11,-12.109993950460616,58.692,1,2008
12,-17.60370801311114,51.13,1,2009
13,-11.707823244047134,34.522,1,2011
14,-7.083346139576166,68.418,1,2012
15,26.766102672688174,89.413,1,2013
16,-5.211075660967661,61.485,1,2015
17,-16.678251576523017,61.366,1,2016
18,-0.10320674150690173,37.424,1,2017
19,-8.67416371240143,17.802,1,2020
20,8.091713338774296,118.604,1,2021
0,1.2759923203325103,23.55,2,1980
1,49.81119808059691,118.897,2,1983
2,24.25211887881395,106.87,2,1984
3,-20.15564176489583,63.013,2,1985
4,0.4853935103364756,49.026,2,1986
5,16.927686439006006,69.35,2,1987
6,-7.863629836296852,71.891,2,1988
7,-30.64167631557088,14.875,2,1989
8,6.3893506154197865,35.415,2,1991
9,5.854141432959157,48.605,2,1992
10,1.6957929071761895,72.616,2,1993
11,-13.557742256652691,59.619,2,1994
12,-9.03883541396574,57.327,2,1996
13,25.16806497091347,44.951,2,1998
14,13.001920606378942,85.303,2,2003
15,-34.05073640573951,37.014,2,2004
16,3.722195385296029,76.444,2,2005
17,21.719240776481314,63.402,2,2010
18,-0.9120255193065583,111.149,2,2014
19,-29.631007372665042,48.213,2,2018
20,-24.4528435107376,39.454,2,2019
