,loss,val_loss
0,5526.87060546875,4295.6630859375
1,3404.476318359375,2183.215576171875
2,1701.6783447265625,1161.80810546875
3,1079.9993896484375,978.5428466796875
4,1038.958251953125,966.0189208984375
5,1047.4149169921875,969.7382202148438
6,1030.4031982421875,986.5563354492188
7,1022.4480590820312,1001.88916015625
8,1017.0262451171875,1017.1574096679688
9,1018.032470703125,1029.586669921875
10,1008.7369384765625,1025.917724609375
11,1008.0492553710938,1035.87451171875
12,994.3496704101562,1020.9082641601562
13,990.7155151367188,1038.17578125
14,995.3224487304688,1080.26806640625
