,years,data,hindcast
0,1980,70.785,68.1819014981161
1,1981,133.083,82.39346479771378
2,1982,72.01,64.34584997419105
3,1983,81.02,90.35699041036972
4,1984,62.897,47.641936895158096
5,1985,66.121,40.383209527079565
6,1986,80.055,67.10297254171934
7,1992,89.11,89.70410200131045
8,1993,13.215,80.24687205545861
9,1996,22.462,41.89763197999761
10,1999,87.335,66.82783328733818
11,2000,60.097,56.46031325761284
12,2004,47.676,63.430808044342626
13,2005,63.614,77.8919166818429
14,2006,63.245,66.96599823728212
15,2008,110.582,74.18460723647975
16,2011,20.289,44.322628026042956
17,2012,29.574,53.43340964981538
18,2017,58.125,82.92783265255855
19,2018,81.364,65.79565283213576
20,2019,101.839,90.00206841343422
21,1987,77.728,54.886986864368666
22,1988,114.519,89.68087851156223
23,1989,101.191,69.73585900537142
24,1990,25.981,31.29390312570235
25,1991,29.05,51.4256587950933
26,1994,94.185,61.934583196512214
27,1995,94.794,62.5333469299941
28,1997,28.956,61.96226099100577
29,1998,89.451,100.15875834965392
30,2001,86.263,79.68154422900774
31,2002,40.985,49.37121068143556
32,2003,22.165,41.61386732981576
33,2007,65.31,36.53075808282827
34,2009,55.879,49.01084988350654
35,2010,56.222,68.42998488213865
36,2013,46.14,54.25581281714597
37,2014,34.11,53.1030198571826
38,2015,61.79,86.2186289654148
39,2016,69.496,67.17187564611454
40,2020,49.325,56.91218242707001
41,2021,54.855,72.48302942907549
