,years,data,hindcast
0,1980,67.597,69.50116153330431
1,1982,88.868,90.51899619328913
2,1983,31.294,73.97452908420591
3,1984,27.303,34.9903318710328
4,1986,85.939,96.89128342698963
5,1987,87.189,79.59629794943933
6,1988,72.625,41.01545366327148
7,1989,58.181,101.92215578078836
8,1991,22.764,50.80153665287959
9,1992,128.278,113.53758707192212
10,1993,65.7,73.5077478150088
11,1995,22.497,52.245456985916775
12,1996,98.744,94.74707407636079
13,1997,54.355,80.79896077931257
14,2004,153.639,130.61230406359135
15,2005,101.65,60.633257593932804
16,2007,52.895,57.93660904581241
17,2009,46.274,49.09231212937644
18,2011,128.736,60.72091885951084
19,2014,126.343,119.01182578943596
20,2020,91.375,80.19019963461831
21,1981,37.258,27.590533697259637
22,1985,104.175,94.78121813738949
23,1990,43.995,65.4906211207187
24,1994,89.989,92.30981503359558
25,1998,67.593,58.85304418971954
26,1999,99.367,89.22236023811924
27,2000,51.303,91.94497578014072
28,2001,107.73,93.94311990756691
29,2002,146.934,101.14741042148849
30,2003,22.521,86.54640604413181
31,2006,192.569,129.50719344952833
32,2008,114.817,93.06319617200207
33,2010,146.264,109.0165612755743
34,2012,90.667,104.33772065973909
35,2013,40.892,74.43716926409162
36,2015,123.29,127.33820445914877
37,2016,57.581,70.19313139411952
38,2017,75.391,110.73130895362142
39,2018,94.606,88.59966073130514
40,2019,76.337,122.23871685535903
41,2021,99.275,51.26163221538073
