,years,data,hindcast
0,1980,87.79,79.51834851940609
1,1981,69.787,84.22809172459834
2,1982,93.726,83.22914749290244
3,1984,54.762,40.09385105791815
4,1985,126.504,114.71622863153328
5,1987,96.289,85.59829801523057
6,1988,31.234,52.06097903484006
7,1990,81.754,87.07709428530376
8,1991,100.819,73.72261561670886
9,1993,49.037,50.702824463283676
10,1995,64.76,48.11084696359406
11,1996,28.135,31.10564648765753
12,1997,112.482,118.22879542777133
13,2002,77.791,83.09092513326176
14,2004,70.647,98.50278936383113
15,2007,100.404,104.15017343750648
16,2008,40.784,64.5048764563412
17,2010,33.738,50.729328117468356
18,2011,94.747,82.35450207305135
19,2017,63.719,74.25611892365596
20,2019,106.981,79.90851877413616
21,1983,40.005,71.86733336336637
22,1986,56.932,35.93331992547881
23,1989,67.167,57.760516997001005
24,1992,52.1,29.274094302553735
25,1994,51.526,57.937880540466466
26,1998,136.999,105.11122607184303
27,1999,86.734,80.64257937567578
28,2000,55.016,85.38845895528075
29,2001,56.749,72.45016728112486
30,2003,47.241,57.132724057319
31,2005,55.748,67.3116356979965
32,2006,34.652,66.36289367850549
33,2009,75.436,46.67557225104052
34,2012,122.004,90.91600613196519
35,2013,63.597,68.44477203917329
36,2014,53.205,55.307609989568384
37,2015,35.568,47.31443634071252
38,2016,113.147,81.3200497053866
39,2018,26.89,48.092524134336614
40,2020,67.278,94.02712548145098
41,2021,106.484,85.20707367975419
