,pc1,target,phase_label,year_glvar
0,0.37028599627816106,35.431,1,1982
1,-11.06802152934707,105.42,1,1983
2,1.510075122537254,21.79,1,1984
3,-1.4741418599213585,78.559,1,1985
4,2.226023396508199,64.688,1,1986
5,0.97766142853582,33.606,1,1987
6,3.402600726620144,27.742,1,1988
7,-4.164553653400203,78.439,1,1989
8,-7.6226770348981265,57.617,1,1992
9,-4.131799739817905,50.114,1,1993
10,-3.411683086213216,42.515,1,1995
11,11.213966801199044,11.86,1,1996
12,3.2562410139541242,65.297,1,1999
13,-7.402717250462869,76.353,1,2000
14,3.5935686548884105,77.407,1,2005
15,1.8140636027883235,51.755,1,2006
16,10.279714679596598,23.97,1,2009
17,2.4274280076663537,17.259,1,2011
18,-6.810007870143608,93.777,1,2012
19,1.4731814993069958,31.149,1,2013
20,3.541070975737072,102.506,1,2018
0,-16.90385763069611,41.59,2,1980
1,0.3587644993357211,35.788,2,1981
2,9.368295445831137,64.463,2,1990
3,-17.596960045538665,46.967,2,1991
4,5.263092625372693,85.773,2,1994
5,-15.344359931836426,28.147,2,1997
6,63.57231082897978,131.575,2,1998
7,2.7863690145313376,95.436,2,2001
8,0.13286679459284897,60.53,2,2002
9,-11.28445148090785,51.564,2,2003
10,3.9739964510346586,45.281,2,2004
11,-20.262566766353675,1.605,2,2007
12,7.976900797487809,37.054,2,2008
13,4.639143987445219,27.16,2,2010
14,-7.067268913595522,52.13,2,2014
15,-11.172480352823865,27.186,2,2015
16,10.191383928229163,67.439,2,2016
17,0.5148693549893617,30.591,2,2017
18,-9.416865573936546,32.685,2,2019
19,5.1790981950958255,24.385,2,2020
20,-4.907298388672696,51.776,2,2021
