,1,2,3,4,5,6,7,8,9,10,11,12
MER,1137.8251662545567,926.1649241450627,873.5410308261964,812.8821432773872,832.238444967836,866.8234638954917,1692.183634100235,1696.3205708219327,1546.7499281776475,1479.3347133012012,813.8319193562354,1008.6363753753024
MSSHF,989.3498244227184,939.900886214283,850.1791751988845,872.1555233371162,890.6274587768547,899.6583834335199,1573.534597322731,1657.8647521483754,1377.7334334697064,1420.5881875292982,759.7984196918133,882.7005156938789
RH,1111.4725496068963,829.1108224355214,866.3146176458982,894.7652156193626,921.5428089092599,1019.5003684055822,1672.8198960206798,1721.687549410808,1621.8794374667439,1756.9681875268427,708.7814122545703,885.4318037775388
SD,151047.41666539104,5684.942229672187,96807.57369255924,565342.5673731143,3032.035551322035,13120126.016176911,1561.9625711853244,1617.4440055107323,1342.343568121929,1226.5244187819596,81055.8631887493,4743.18661379354
SH,12452.91185069057,890.4894577093155,908.438470807201,934.6780023423178,811.1581022638226,832.8907015518472,1828.1623612341518,1578.6102773773146,1523.4311052750882,1051.9683053874735,772.7081113107065,747.5003416615315
t2m,1006.7263080613375,950.1154760284553,1085.391538330239,853.3970435241761,852.0682686310042,956.0036845971372,1844.6455112809165,1967.978600944181,1782.1344514809143,1233.6116672868857,754.728504786201,765.554760397154
TCC,1089.5038739341824,863.9583758580023,1022.1253989690852,916.5597695033857,863.3868142686266,994.0709066721167,1511.5500436761076,1667.7174908731072,2628.5245627716713,1405.2207234269044,756.0833523181279,992.4303316847074
TCWV,960.0286348155599,901.4696936154344,902.2115443337865,891.5201350072282,815.6901809886,940.9906717906703,1795.0920470129672,1646.7505357468783,1226.217546974591,1414.7103586633934,806.3631506982737,754.5239363764684
tp,1074.7805427236767,798.3338563118987,915.1185352970284,835.6770893667997,902.5089872845142,914.1676906026094,1645.7033063908775,1652.7394108386452,2148.4680309668875,1305.1303559117216,751.6284053313879,922.8625183899738
UW,973.5258295768357,917.3370963792493,843.0754326282023,2713.7123989929914,794.0240903933816,1001.0893330306843,1905.5004628595455,1755.8335909682803,1715.4835613221758,1146.2238472103686,863.5836281404618,1327.3549694245037
VW,921.089811438855,968.7723779905025,905.6347739037228,696.7862189895236,995.3825746116433,1266.580860310945,1751.1384311249863,1677.2273382634337,1509.796611092661,1364.722810728465,698.8911154466871,1005.5322191990947
