,loss,val_loss
0,4428.0966796875,2142.705810546875
1,2061.182373046875,1650.8580322265625
2,1599.3236083984375,1366.76611328125
3,1670.867919921875,1183.4813232421875
4,1281.7076416015625,1142.52197265625
5,1190.875,1041.8167724609375
6,1175.7996826171875,1068.84326171875
7,1096.9840087890625,1003.9246826171875
8,1080.44775390625,994.5445556640625
9,1047.3895263671875,958.9707641601562
10,1029.807373046875,964.519287109375
11,1045.2095947265625,939.81201171875
12,1005.74853515625,1000.0711669921875
13,1027.133056640625,1041.041259765625
14,999.5855102539062,1030.7220458984375
15,1046.7679443359375,1054.8697509765625
16,1126.5902099609375,929.2401733398438
17,1027.5657958984375,1038.1759033203125
18,991.8610229492188,936.8001708984375
19,1017.7454833984375,1041.6771240234375
20,948.3820190429688,931.0650024414062
21,943.092041015625,1010.7257080078125
22,962.1920166015625,1029.4365234375
23,933.1167602539062,993.201171875
24,959.2918701171875,976.8264770507812
25,956.2893676757812,1066.977294921875
26,1051.8299560546875,1075.1519775390625
