,years,data,hindcast
0,1980,107.769,80.6777194444137
1,1981,150.743,125.35296768994762
2,1984,95.183,85.9417814208451
3,1985,36.531,39.85340654587187
4,1986,94.807,105.72435100675773
5,1987,102.308,105.6886146704241
6,1989,78.906,81.1639132393717
7,1990,70.054,50.82033047250315
8,1991,48.361,51.21010430411362
9,1993,80.441,90.5108659737146
10,1994,97.19,109.56934526367807
11,1995,18.716,38.48900555539289
12,1996,73.76,112.47433642902074
13,1997,81.025,91.51706261186935
14,2000,130.409,102.37253803320216
15,2002,87.438,67.78302121407832
16,2003,74.576,87.35039483203201
17,2004,55.873,85.744750553824
18,2007,38.236,33.071388900822555
19,2008,92.717,98.9793522421527
20,2013,135.237,105.98474959596459
21,1982,104.269,111.86404590045129
22,1983,59.157,86.64721054505787
23,1988,79.42,123.86337469198364
24,1992,99.88,96.74479449501753
25,1998,178.649,127.4003964990695
26,1999,65.748,104.12445031612683
27,2001,73.237,90.62291292505031
28,2005,58.746,74.82236116294068
29,2006,104.882,94.88533169872318
30,2009,74.388,81.2988770931093
31,2010,76.197,93.39445903032322
32,2011,69.306,104.79822184795547
33,2012,131.109,112.05415172877031
34,2014,79.961,79.25391324967678
35,2015,34.891,33.861619496521975
36,2016,57.946,52.76940085362163
37,2017,63.675,62.07575265353874
38,2018,34.768,39.55339098915948
39,2019,119.963,90.57487609519205
40,2020,137.807,94.47066654866562
41,2021,138.243,87.16179217904434
