,years,data,hindcast
0,1980,60.543,70.1527708624706
1,1981,42.983,43.73201193843295
2,1983,42.887,42.292219876288435
3,1984,61.249,52.16844241308082
4,1985,9.737,43.79235079813836
5,1986,5.396,33.938367518640874
6,1989,59.844,50.25714401420039
7,1992,32.844,37.71951814218216
8,1996,60.069,49.9700735534583
9,1997,84.606,64.99772904283974
10,2000,98.677,69.93865488378461
11,2004,64.951,49.88860286694142
12,2005,50.053,58.679266336004346
13,2006,57.903,44.525568337075185
14,2008,39.917,47.13703952574392
15,2009,62.017,74.69748485547956
16,2011,54.225,75.32404522725405
17,2012,25.182,49.533781377223484
18,2017,67.993,61.77510545894656
19,2019,53.845,40.79906171221813
20,2021,60.752,34.35376125959608
21,1982,18.836,49.54246829703817
22,1987,35.931,41.997868581684344
23,1988,87.706,79.0883329177321
24,1990,96.374,65.00368223757388
25,1991,29.076,37.7097333742566
26,1993,24.723,61.98070634402832
27,1994,36.5,57.7423518171489
28,1995,78.175,59.295273952763395
29,1998,20.72,54.93770006267773
30,1999,56.135,43.68552768344473
31,2001,83.66,63.856826480458466
32,2002,111.308,66.4321427695729
33,2003,23.337,47.218306738120546
34,2007,88.808,93.27916478455433
35,2010,91.629,51.66199967200416
36,2013,42.502,50.289434849752666
37,2014,81.808,60.23079070488252
38,2015,54.846,44.38201276097937
39,2016,72.694,108.51255166549399
40,2018,28.985,70.7705124789104
41,2020,131.383,87.51861182692238
