,years,data,hindcast
0,1980,87.79,68.21101923503916
1,1981,69.787,74.06977078077229
2,1982,93.726,87.35302008920772
3,1984,54.762,48.22235111960998
4,1985,126.504,130.2726136208744
5,1987,96.289,73.35101843894451
6,1988,31.234,46.846509134793806
7,1990,81.754,78.6885607013785
8,1991,100.819,96.40309162425487
9,1993,49.037,49.87042372981605
10,1995,64.76,55.86424042157081
11,1996,28.135,53.652795280321406
12,1997,112.482,80.80892102862096
13,2002,77.791,109.44713915134732
14,2004,70.647,80.31099130821448
15,2007,100.404,90.61194324467078
16,2008,40.784,51.88071826065116
17,2010,33.738,55.571548585792456
18,2011,94.747,107.78177767948998
19,2017,63.719,55.04253559595287
20,2019,106.981,91.62901096867691
21,1983,40.005,71.40503546146377
22,1986,56.932,45.720269696358734
23,1989,67.167,56.346601940590645
24,1992,52.1,39.15778470421233
25,1994,51.526,51.59450497742264
26,1998,136.999,100.30670644201328
27,1999,86.734,71.32461077673982
28,2000,55.016,79.7448005522596
29,2001,56.749,77.73730351296923
30,2003,47.241,52.49238334608322
31,2005,55.748,73.0128686935054
32,2006,34.652,63.59199335637882
33,2009,75.436,30.31123402598209
34,2012,122.004,104.60862339899082
35,2013,63.597,66.47593426307151
36,2014,53.205,60.16395791852105
37,2015,35.568,55.2843583572033
38,2016,113.147,99.94827414497075
39,2018,26.89,31.900704709866666
40,2020,67.278,82.2338127758711
41,2021,106.484,91.11623694552534
