,loss,val_loss
0,5100.728515625,3017.86962890625
1,2431.139404296875,1242.1124267578125
2,1130.806396484375,1081.1282958984375
3,1013.7676391601562,1124.8895263671875
4,1001.5336303710938,1080.656005859375
5,979.005859375,1037.1357421875
6,972.587890625,1028.27587890625
7,961.7658081054688,1049.2620849609375
8,966.1730346679688,1059.012939453125
9,965.3272705078125,1058.7542724609375
10,957.93896484375,1075.7154541015625
11,969.24365234375,1076.59619140625
12,959.5494384765625,1068.48876953125
13,960.6293334960938,1068.1260986328125
14,959.0729370117188,1061.6182861328125
15,952.59765625,1060.5916748046875
16,951.5751342773438,1054.6549072265625
