,pc1,target,phase_label,year_glvar
0,4.159010246106614,72.959,1,1980
1,6.3495829927756215,79.103,1,1981
2,-16.561187863670792,110.221,1,1987
3,17.273414674157323,43.995,1,1988
4,3.23138817879155,114.02,1,1992
5,-1.3724187888328598,62.847,1,1993
6,3.453423459914896,50.598,1,1994
7,-3.7886685265639133,92.019,1,1998
8,7.97002192106938,85.69,1,2001
9,-4.094743248396414,88.661,1,2002
10,0.22853261730387187,56.468,1,2003
11,2.2531624325780792,66.664,1,2004
12,-6.12785055853851,79.284,1,2006
13,12.78394634794752,80.795,1,2010
14,-2.6054962463197744,62.3,1,2012
15,-5.423524196472008,64.116,1,2014
16,-25.88418993766266,119.425,1,2015
17,-1.8728556745820386,75.849,1,2016
18,3.285531693345777,71.566,1,2017
19,1.9572374985947973,74.313,1,2019
20,4.785683065237815,67.495,1,2021
0,1.1404501489303922,70.765,2,1982
1,1.1500602855525146,59.341,2,1983
2,-2.6015862323319947,78.441,2,1984
3,0.6413435350282957,73.801,2,1985
4,0.9076169178322712,84.644,2,1986
5,-0.1399272348564517,36.577,2,1989
6,0.31279910127378563,88.055,2,1990
7,0.6252820392135159,121.381,2,1991
8,-1.3539413123107493,32.26,2,1995
9,1.369490545670459,130.482,2,1996
10,-0.4889310720265632,56.974,2,1997
11,-0.4972714205514163,52.177,2,1999
12,1.6991955127959832,131.48,2,2000
13,-0.7793054620919415,66.791,2,2005
14,-0.510617440592745,63.658,2,2007
15,-1.423420258067308,87.04,2,2008
16,2.1877116770090024,119.023,2,2009
17,-1.21770865477198,17.077,2,2011
18,1.2746858783658637,95.385,2,2013
19,-1.2521437925977044,34.97,2,2018
20,-1.0437828546050012,45.381,2,2020
