,1,2,3,4,5,6,7,8,9,10,11,12
MER,1178.4880017192377,766.9865428663643,898.1459887504558,808.9226647653569,828.4861024559237,995.3084148729296,1668.5878404487153,1709.3361372172953,1528.3898464438923,1359.4152275746444,788.6933865682449,1015.4188588478144
MSSHF,949.9948793292126,883.7746839748228,842.766891449304,851.3354108445756,866.8310820646224,912.7330962243637,1618.120629592413,1693.699233647758,1405.1097427372472,1434.2119163288835,756.5688186292339,901.823361039425
RH,1047.5199129685373,874.2808047548622,940.4913057446254,864.735837300984,915.8972526529762,957.7642378092054,1708.5389220561403,1479.781690158848,1499.4310447930743,1269.7716869703236,741.7906177853389,1010.6183775190026
SD,1068.9598513333415,1068.5670426846268,887.2460312477624,1174.5454131491267,909.345654469199,48113.75399731014,1561.9625711853244,1617.4440055107323,1342.3435681219287,1226.5244187819599,834.9214477629472,959.0644380194076
SH,897.977994534701,807.8151885106986,883.829213319728,878.3095590836515,823.8375786894378,925.6340880503366,1550.4333114968617,1735.942845774009,1565.118003869201,1174.5861393960465,777.7582494242791,764.594723312478
t2m,988.2380287928995,917.5950532489894,852.1739044488178,852.5510361080537,838.4351471695443,993.668181188565,1731.426747642084,1724.9048712100955,1669.5916661501283,1382.2688560633676,764.2440966070619,773.8664345859692
TCC,1103.2878327645024,861.1796224796611,944.3931445379121,889.4282648468334,910.5687918050803,919.8117166898826,1538.5787867671966,1641.5862195430243,1501.544514674563,1239.6086223182506,728.454974920026,1013.3483420980946
TCWV,955.7237516778067,887.4561430895383,891.1436385928067,878.2876052073698,833.8130631638411,890.9754309442757,1740.6878477810772,1763.6667510000188,1413.6495617096666,1373.9284568387088,781.1683324369491,735.0996595046101
tp,960.2008767413867,894.5082124188422,843.0097000167507,852.0279350265317,843.740501339705,929.7769127433239,1700.7497732143497,1321.2957165653588,1424.6521940885232,1260.5240663189268,722.8802942750195,1049.6580492356231
UW,938.5256619603786,885.3817966019507,845.5804620965768,864.9170811292418,887.7136282307778,883.8522927727976,1571.9244124359557,1748.4746321612395,1422.9940054029776,1183.6395368295719,789.1530874806089,1108.904017059753
VW,971.965232794389,942.2893913935798,876.7001151836829,880.6179324910299,900.0849300646597,969.1874972581106,1617.3822502192754,1690.8762789664997,1574.9618169713362,1307.2153101900594,828.8722079849556,999.2534471388383
MER-MSSHF,1296.7992321108889,952.2913730133811,1044.4115941930686,1529.6833921246428,894.6598498478348,1768.1195199202955,1869.6767942313493,2297.382477717728,1562.1394935922203,1700.6885046207092,1019.2303869165966,1091.6965148987308
MER-RH,1054.585029948808,1079.3059852786723,1280.635642007568,998.8718786971469,1079.6625959645344,1125.8360423812157,2204.4606281706433,1775.8729121138604,1705.11043821864,2072.270807424834,903.8308271977012,1066.024700650151
MER-SD,1657.263172736013,26433.942266041806,1086.285930911302,2022.5235041685467,1064.9801687969516,29291.936556512213,1662.8320625153883,1721.9426972158215,1528.3898432627877,1359.4152835634998,9877.368068143105,4527.953368712202
MER-SH,1029.18635642372,929.2035342962556,892.8640550253559,1341.2221966997092,878.2512607473354,1211.5280325624456,1664.6700855244305,2282.7179420334346,2291.057875505672,1436.3523802626814,836.1431271302203,874.7175222910776
MER-t2m,985.2524596407037,1284.46487001229,1055.9038277502364,1324.141588473354,1025.904628320177,1766.8129055118636,2287.7725872651185,2063.082590001116,2133.6611755620042,1511.6701580322185,815.7346943067427,962.0922370629893
MER-TCC,1320.7342924539803,874.3408199147241,1004.3080807163578,970.3497378666356,1094.2495371051034,1017.9049966002983,1887.7956297939909,1840.550024044288,1864.4056949920432,1699.894122716199,820.232471063079,1232.097784566416
MER-TCWV,1075.0921405954657,7538.831104017331,1115.225260814923,1109.9829872306063,949.2138267302104,1373.2495174979042,2022.469395604681,2400.81968749011,1769.1955088042926,1407.3282181661993,1015.8793057528442,961.063087950844
MER-tp,1059.1932114839171,906.246908158187,1203.432705687975,889.974005761812,816.7336676985333,1107.5836787310157,2310.9563329593225,1705.9024074874635,2034.8426970597507,1507.4059933905287,927.861817268618,1249.9734152314882
MER-UW,1130.0733861255653,919.5886060969127,1159.8413993958595,915.9806844646164,1055.1284187845338,1058.9864845223583,2278.374966260672,2111.4434360654727,1669.5448094844542,1407.0623682549397,951.8253155613895,1297.3582024237471
MER-VW,1276.5238021332577,1102.4512685855782,984.4970736548473,1004.8347407053178,991.4145151143152,995.7967931788094,2035.0880617067724,1803.2403780065797,1790.3658121910107,1834.1446346789796,1042.1037594662664,1163.7604256418615
MSSHF-RH,1031.379461786075,1038.82204841645,1093.4281660552272,977.6588309740179,1091.506985191458,1117.4057288436202,1815.0637510557287,1663.912966145667,1782.2956845665997,1746.2250259147377,917.686196144499,1089.9294801544077
MSSHF-SD,1117.8334611660723,1117.041619556139,975.755768705642,5361.18968373817,1408.5032480585307,104904.31907149617,1601.99269744579,1684.9258517429923,1398.876255741011,1434.778840434665,58302.030841817235,1650.2468820894526
MSSHF-SH,1176.775689654297,1165.3569689168073,981.0397895713852,877.9947221767441,1027.4008835778006,984.96344323843,1784.1463349568064,2052.6115047614894,2793.5711174398016,1647.722770611376,840.5271355001853,947.1274547319705
MSSHF-t2m,1193.671749175063,1043.1977981464738,1216.6355015551203,1101.935672945477,1038.3815578520089,1123.1132733136617,2833.5635831960262,2266.9959793813964,2061.0300113237195,1736.4098812155705,833.6470534173243,914.1864680512999
MSSHF-TCC,1111.8189611276662,971.1468335012605,1416.2466768728798,990.9837806748017,2853.551032630342,968.9448419324158,1621.6886991415442,2000.421552957978,1775.8983260325763,1667.42627527526,949.8776908061939,1141.8300739339331
