,1,2,3,4,5,6,7,8,9,10,11,12
MER,1144.9726447980154,871.0549990554284,912.3915411174698,804.2558640560152,840.8864481207856,988.6428997111046,1647.9993602394836,1605.6717110694724,1409.5005359352222,1277.533400739887,783.4187310726959,957.6025503251003
MSSHF,912.452158089902,858.6531278288329,840.3798070763847,831.2287640922874,811.304221674784,952.3884667141737,1695.3606967859075,1710.5284313701077,1369.974151514265,1435.0827238491433,745.4830845785209,836.2425283322634
RH,1065.158241806229,837.2555148486115,879.0585643267453,877.5695159910107,865.0537979664891,960.1991956483138,1725.5648893515067,1400.8383699226708,1497.9995309585943,1283.6902831246534,762.7348920488935,942.7547004516141
SD,1087.2362482334659,1045.2263789646915,879.3512647327483,1163.1404301319012,887.7253483161128,47984.440853474436,1561.9625711853244,1617.4440055107323,1342.343568121929,1226.5244187819599,740.7404788666773,967.5264781538303
SH,990.001834759615,790.5250004934115,860.0091484936331,863.7860039848655,807.782655851221,862.4282596391743,1640.0702038714808,1709.7149815879256,1525.5543392387133,1202.745732050916,776.9999624193009,733.2586216659935
t2m,915.7542820592273,902.0311496194389,838.1707721280518,875.8235579040086,834.8502135453355,937.92994613432,1715.6342608207037,1720.8954744463276,1536.366489705106,1393.306318000143,772.5449856754321,837.3607459785019
TCC,1127.433531599428,840.9305119637729,916.1462595489016,881.1516437468762,894.230252510706,921.3671166101934,1430.6001152859983,1525.2713769354154,1478.1779542017362,1192.4738728119062,729.9198566655307,1007.0432518990456
TCWV,928.080610416305,874.2809178448094,887.520742194602,887.2904608464321,826.3134673161685,896.5631049815269,1742.1752527576912,1748.5269252024545,1445.5684181811075,1353.235715226103,744.5807739371637,746.6495239921614
tp,965.3824788143737,904.5258494100041,838.2350388323318,801.4197135936226,838.4088957214669,899.2035911842128,1650.927960843496,1541.1603826883154,1396.8986896817757,1150.2644386419902,691.3534385346376,1039.7675706285886
UW,926.6262060724094,887.2817155081341,818.798806822954,866.8809224572866,832.6406377699423,967.691770204279,1574.12468584794,1726.4261677268005,1474.3661170750293,1128.4773579845,775.4368926237775,1087.7148247670796
VW,965.4523710701544,915.9910704982897,887.947483321169,878.8581918045029,848.3654171103926,952.7116458792267,1598.72097646518,1676.5691974379322,1528.3802239077531,1288.9694781693206,753.8604873252776,956.1245603394082
MER-MSSHF,1088.164831961806,840.2218606387798,828.9113484425907,821.8492634417515,919.5719065097139,870.5687187199857,1631.269901758945,1669.6857746869525,1407.6090152282272,1436.6931584402803,715.5632685139915,941.3249317011412
MER-RH,1096.3293145775976,819.3247017750837,883.4148668047198,962.0548058620521,947.3281039688541,993.2725014087255,1617.8524742905433,1658.3473168836101,1418.8979184528969,1364.9887809874042,757.9697644362965,1079.0296021770957
MER-SD,1110.094753299238,955.4496886483064,911.1292420146203,1703.3804829531111,751.3531653034989,976.383645974219,1611.6207632866742,1660.0037763307541,1473.6878151911858,1378.6407518254969,756.9650429945146,1012.4932879313869
MER-SH,877.0588289492024,890.6367835179728,949.55269236089,898.3178024756023,767.6959533370352,968.2620983922416,1609.847801650908,1752.0708963544453,1569.184615947926,1359.8301944454508,753.2091771449188,711.812874562368
MER-t2m,1013.125500731856,945.7961718625821,923.419151617529,737.7782403353807,876.5479042427459,942.3492168139258,1760.6356461504727,1832.023620885589,1400.8805985553433,1478.6090742614485,753.2993508792731,885.0944107511522
MER-TCC,1083.3712343758975,811.6157599815726,916.904660998261,904.4764666489377,895.6632868061689,926.3143325658502,1531.6159041448059,1636.6490527124988,1396.7843942317274,1333.021955276754,771.6597637349277,989.1689081958009
MER-TCWV,1107.32791818497,803.980481147565,801.488441642095,926.1115060451181,826.0654329693468,918.5357630885281,1723.5875667515984,1660.9459524977876,1444.3659246393768,1297.5860819145464,775.7839509254562,744.1836930555974
MER-tp,981.493902840591,912.0986943574036,923.0161236175051,793.8485580861802,809.3489119433203,930.7144781282645,1607.7373872289068,1648.0598021058413,1491.127800782909,1231.9654968162156,755.7197839803191,1053.8420404920735
MER-UW,929.5517154442744,816.4892417443816,871.7492151945609,806.5043889763698,840.7251759947297,1009.8112162420932,1656.5862114313031,1715.4751678399573,1566.525118665466,1287.2191883344651,752.0829242395029,1087.1623236477994
MER-VW,1084.8108018358423,876.8997441758128,792.2631985664996,888.7393654763694,782.412491046508,983.5531136362241,1689.8401222909763,1668.5885319987626,1571.8094460278483,1284.5736287367024,804.5192553209192,982.8929881647514
MSSHF-RH,891.8878964684487,836.7496840838589,952.9788380991939,883.261321250774,812.753342927633,922.8971932588855,1779.9935112778912,1522.9818583617696,1458.3597342598543,1363.6340825812683,775.3917500020337,1030.6965321820683
MSSHF-SD,944.519045999977,915.4247235282899,787.2731624097356,1558.3750802320137,915.1601833790576,872.5187779640657,1619.166617891929,1599.4856737398732,1370.6678279438704,1423.2414082664468,832.6313156968023,1392.490362374893
MSSHF-SH,895.5098216241089,790.8942840109587,829.121380616569,958.6117780896426,837.7543844659756,884.0706881609688,1506.7487767245643,1765.9232876041958,1437.446007166958,1254.2364390797607,711.0887687843315,692.6316545637421
MSSHF-t2m,940.7240553986594,868.0927927759576,872.2875822999515,855.4456625826668,840.8954020239622,992.7257598028353,1579.7538207538746,1747.9415340140968,1370.679635748659,1422.0812564090932,671.9806159692389,867.1680334710975
MSSHF-TCC,1129.7341330814825,868.1563910429775,910.8750845637871,855.6722624474453,842.7300691987768,851.9680574567508,1645.174250989264,1688.9728634885707,1409.895000304126,1258.8056743414538,825.5338197085105,953.7324988802192
MSSHF-TCWV,975.7078351517462,851.5649642654496,857.0625424262802,847.4111936850522,824.9583801696502,947.5590664128484,1698.394388646875,1603.4048961222895,1584.4634304602155,1316.8933000776992,762.5370175027872,850.4414587852208
MSSHF-tp,1033.2341883780814,955.493345991132,894.1332471975153,840.0910389748248,849.5643923976919,942.0609625117303,1659.8092489438502,1809.6473569036289,1432.2094854039271,1203.3101430611985,746.918804283282,896.4239225061389
MSSHF-UW,895.8295804127544,909.8107992039844,824.0085436378,832.0812657262832,877.1209560057287,946.2126713408417,1587.5611163822691,1921.0628197614806,1502.1875985260292,1235.1241254571978,752.8944007871718,972.4320729822955
MSSHF-VW,887.3486503589235,851.3241751314592,828.5299450697302,870.8755437387609,860.8861376910867,891.0282706820461,1528.0153573026964,1641.2591284323,1620.7493035536484,1375.8946540190814,785.9850204335678,887.1018009051209
RH-SD,1104.144682513016,1084.0853205424692,876.891041175718,1050.954070314786,879.1219633346736,1003.5129346719235,1678.6329769513989,1451.3278276042404,1475.3729226753076,1266.1121675105223,777.93007662938,1073.1950391412345
RH-SH,938.0427070679302,859.9898819119243,890.9360028198813,873.2523863257977,846.0626612281716,942.7370222669974,1573.92782966385,1685.8578876494944,1638.294977766401,1199.7078150847692,735.9256743589706,768.5214696819885
RH-t2m,1017.920802058839,946.6223467510217,848.2641443620934,802.9087910213375,903.0647765893148,914.2278837198375,1857.1390309251767,1751.3081101469315,1479.6904537097078,1300.707542428106,747.4492427285984,775.2030681226463
