,1,2,3,4,5,6,7,8,9,10,11,12
MER,1120.8838016236605,742.5287605938439,902.2379620282634,864.154043241477,823.5296723022623,1003.7796584287524,1667.2354104661226,1717.7159468752322,1521.12941214332,1291.1326037531553,774.1354733216335,1015.3459184334139
MSSHF,939.283872598145,872.741206153597,831.6722158236388,836.0528325225429,864.531676409229,865.2681526337116,1608.0428485416435,1624.6589813944254,1408.0102385254363,1433.3223725565367,751.2378630952697,863.0756855250121
RH,1072.1845772357833,875.9836403429522,934.7605445503742,862.6088629498217,886.2856269993744,962.0587480352051,1650.0805212907621,1554.7986623893448,1486.8151748081739,1283.139251988681,739.6081051583375,1008.0481688889366
SD,1042.2597920633416,824.4127287147267,921.0516683832687,840.8904016614821,871.0265493384799,47979.63088874359,1561.9625711853244,1617.4440055107323,1342.3435681219287,1226.5244187819599,831.1716049116469,1020.895331683535
SH,914.8361157514291,813.0512459838616,883.0821993668875,812.5778545565985,823.7165094460586,900.091864322336,1577.7362603105187,1756.0263255917512,1569.4441342987086,1306.9130291333345,765.3528051081418,771.0035242733921
t2m,911.1700079515083,919.6380849869109,853.1012188217801,846.7657788587974,835.8937674721817,959.9201866961855,1661.8530179809397,1720.2663461676295,1485.2704158672523,1370.1023713497257,767.6552248894714,746.2943622056396
TCC,1107.3844502713614,852.2254285927199,940.2651844502153,872.5585544863161,902.9424868600423,957.4419211602924,1568.8958653504537,1641.7674437953556,1481.8708712561806,1255.890324992411,750.7635421843488,1008.6370949947864
TCWV,945.2242765835502,868.4564872665657,885.9897875007491,885.2502198580141,834.7646282340918,930.8638820094502,1652.5626807960875,1759.963836199887,1292.813507198709,1344.6819133168701,781.6579080764941,718.6819005190612
tp,1002.7215051443587,871.2823139631871,830.9865198752717,861.4531067976872,835.4968272455624,929.1396718880446,1690.2649837583947,1383.2990314842757,1398.017263564663,1159.8427364862616,723.4685785740187,1042.5087364091487
UW,935.7382183213678,871.0978085195826,845.9056349556442,840.7341690405552,862.5905314878532,970.4897475667808,1571.6900534497888,1726.9302242678148,1472.004340670456,1124.5840917625453,783.9009032613848,1089.3892178696963
VW,953.5472938921507,845.4362148246709,862.4757622932486,874.4000957033658,888.0436527264659,960.8984879156993,1625.4156281560586,1682.5345447672312,1564.5869257209602,1288.8466761576772,797.950413893725,979.8861539764853
MER-MSSHF,1136.6152580342443,792.6703079432763,800.7315693403831,897.75336022363,914.5322788637317,990.7520965843256,1782.7108529717266,1704.749332325701,1438.682249436589,1478.4395497249848,791.2186544232545,925.9646498753269
MER-RH,1162.5449133988072,846.9127462996211,884.7301200480664,804.3328748154852,792.1045288620666,997.8477255313212,1719.1537785019939,1720.8041988640284,1529.2264877822342,1357.5189855327194,814.5233987267891,953.1636554758178
MER-SD,1098.6149614631609,1107.8374438230042,900.8519298984879,875.9859435661617,893.2978050116677,991.7351168352382,1680.8393747925338,1686.2529347672091,1523.1982655728664,1357.7278949394513,793.826629081863,1152.6931926369773
MER-SH,948.9205508139564,842.7778845358966,953.8915364327203,893.6932568504727,849.522164255429,1118.5401903491688,1616.6256768658166,1800.2684842693502,1655.7524106199198,1392.6854038906372,717.9436642340063,871.5638597581134
MER-t2m,982.7151968371522,888.0778518663237,923.0628363974664,886.013465931739,794.9864876909149,1116.9517085246525,1819.039296398871,1742.6808399564918,1550.6313670189083,1840.692403307794,809.3129073813827,859.4999384912347
MER-TCC,1177.8774961523757,835.552351432492,964.8073116343267,927.6790382086458,859.7833370931135,970.2015407101869,1707.76952255872,1743.6086679353705,1578.326211771108,1680.9619668885668,765.2145416035869,1018.055532680621
MER-TCWV,1025.631732674169,862.072970765708,861.7918441560638,920.4405250531775,751.5431955169018,1023.9733947983989,1760.1109677360173,1828.9208619922356,1560.7697277323948,1432.6790888311073,818.4219361063385,714.1779621723188
MER-tp,1173.3761582547613,854.9994449572858,946.4102011640775,854.1858053824845,790.602876111959,866.9397968255666,2002.940368037612,1681.7769814196738,1520.2105659468089,1544.2973158095622,732.3673527298911,1060.6691214251675
MER-UW,965.6774568669583,913.52682202136,953.6013126680942,861.5919492706407,927.5562918615976,891.3686640440249,1627.020508414039,1685.6507284048791,1638.3045688598675,1232.3435360305461,816.2427086344998,1259.8184453870363
MER-VW,1037.1022805969203,902.7006677163821,856.1952350162123,912.975753560747,930.7173821455716,982.0521799448316,1811.7598100501657,1755.9983782274014,1527.1587337603657,1446.7863873262982,860.3221215652081,1020.1021455586954
MSSHF-RH,924.1130751852692,833.2546971904038,858.7679909834333,818.5631493186669,820.1338204949245,1004.9810561950683,1721.1877547161844,1615.1122568224514,1615.5141864795155,1490.38757427985,773.2322895321541,993.9968884471084
MSSHF-SD,990.4505277053979,1185.3802046585613,953.7526626553403,918.2455854224394,987.7735959477328,943.8386741087967,1565.225972177722,1667.055013704359,1380.5151087272852,1436.7530367139184,765.7849933053722,1094.5753675368392
MSSHF-SH,858.8845043278521,831.1075696007456,773.3718029546903,861.1979551976619,941.2647773848526,882.5427248263877,1593.853848035506,1645.5970283193678,1547.01634054521,1298.1349084412045,817.4750199587364,927.4594438375411
MSSHF-t2m,1046.361376618736,795.6938623434058,864.1076229379988,935.3083736755501,903.9369495721982,914.3016641734396,1697.0503458941212,1895.596371621649,1633.4038440042568,1653.5692391640252,730.1237698001972,834.1180049225173
MSSHF-TCC,988.5453261803747,899.8045526983809,989.8188817057204,864.7093343833285,904.5374941465373,962.361474189777,1563.3613701313964,1793.446878305573,1584.8905839112956,1378.0227399039575,744.7596855482548,1010.8275863158431
MSSHF-TCWV,948.0217877516095,909.4865831691327,884.512502612602,847.1554252953952,874.1379580569711,1024.2429721383683,1810.7178011158994,1942.6110375185763,1495.0545761664519,1556.113311413577,680.1287005444182,696.7290580168548
MSSHF-tp,1068.715851899868,989.7544603563564,888.1351599270985,862.801900995767,876.2635949265675,944.0784074917832,1759.9714031522394,1499.6544591058084,1400.2632529389089,1523.6022837149362,721.0247830975705,854.98439962614
MSSHF-UW,990.9434044141608,937.7372166563599,856.8256616294642,904.8839280105586,956.6534981905285,884.6927799329545,1744.728842090865,1848.336099585352,1258.380507059758,1127.0118217226093,797.16249656062,912.4807100300577
MSSHF-VW,786.0956082270046,1121.6338373075826,869.3634642963128,907.3406887224662,869.6906372272412,928.2947748072766,1668.3924316319567,1703.3504946241646,1472.8950214469794,1433.2558356805525,731.6250357187176,868.1854809147777
RH-SD,1036.8841789455448,1215.1389297760654,902.6001721295139,970.7340947606963,1251.7536265744131,988.8318052322164,1661.2296076618538,1418.6640226592137,1453.7857094202384,1252.868802306557,4260.53644500767,1702.4314083926108
RH-SH,1055.0297027340237,942.4549082376711,884.4128865251556,997.3357116105499,920.607867560326,1135.597077407179,1563.8652583029168,1786.8559368668007,1640.5553890138767,1315.1762148403952,844.5685655842046,899.7508810837984
RH-t2m,1128.090860315843,995.5110494589204,909.867804945006,928.7694942367515,875.2587999508645,942.6451565249712,1862.299981323077,1643.9595246241265,1634.673178008304,1407.7817512587792,778.4377437739474,928.2485699684281
RH-TCC,1065.8014453807111,940.87715246113,945.5156846122911,977.233741762015,935.3250007281383,981.4631560306138,1551.8367251449038,1580.4472663510844,1565.6205831346156,1445.4880372550365,784.5694932271333,1063.2408312767204
RH-TCWV,1003.6134383980558,914.41600619243,952.541380075079,990.8479091657755,852.3651345944348,1181.0776177822027,1515.837213653503,1563.9909989314745,1556.578309952581,1405.021143388033,700.3694416767836,860.9729719610124
RH-tp,1117.1376809543253,798.626058402237,994.7445007166325,858.8893750923747,907.8752839099355,1053.2567148643236,1810.0323728437097,1418.0760954835464,1412.5825702492125,1405.050333354722,753.2511177042821,1114.1562663584552
RH-UW,840.0422035246653,890.7152677543784,866.6927605415245,893.4414228693286,865.0789503004257,969.6736739329549,1635.1973421819393,1679.11460099661,1403.415954380915,1086.5039551793263,743.7910763520962,1158.7928480416983
RH-VW,894.9483464226448,906.0086974225861,905.2617959521231,937.1234370164017,1000.3158717706779,1095.8230593209676,1811.6648786259896,1533.1914281413312,1658.9292224946992,1446.473819225137,853.3303386504969,1092.8325861617827
SD-SH,877.0485595538555,1086.4183826137476,1034.4019407205944,982.9296531466085,946.2340902537844,776.4662551662245,1459.6881975045817,1729.7802553426716,1463.2899472611018,1211.221205574751,778.6012583953458,749.0814142437915
SD-t2m,1169.3842046106631,2335.273407988318,953.9204527002114,937.588745294786,895.498330256698,2923.684092906898,1677.7774090606226,1674.5136229614914,1481.557091803834,1320.7019846597077,759.6786012561776,2896.1377427550733
SD-TCC,981.3441442656397,1038.5656534089742,1256.9886396679558,901.0624174120969,911.4307584024367,1052.8962982312278,1545.9179435157694,1676.6439539509981,1499.0159862803864,1258.283660014337,704.693312771568,1360.5508228257083
SD-TCWV,943.655403272957,869.6519625941619,867.970795744287,1756.176939731126,907.3106391310262,976.2757904245306,1706.2322755823054,1758.591047896421,1400.8301015673107,1375.6243365025603,812.7724157504747,1089.5347519979541
SD-tp,1089.3135092333996,916.2474957368822,866.2787010109572,919.4820543317176,863.9614291862314,920.2335129617752,1658.2850610023386,1395.7002750304523,1414.1853315211429,1305.3054535518863,716.9368199066821,1004.9826400946102
SD-UW,1021.3855816239372,1189.5359762614125,1268.157365189847,1147.3557538253935,1012.7436398600914,988.5576333269595,1556.0277978939419,1743.69700384504,1342.9994239684977,1185.4229506748277,761.2498633122411,1470.5791255251415
SD-VW,907.0102065539305,1002.5887997542638,963.21828815141,1079.7369977165883,982.4002776141248,33764.483569256125,1597.9642570636565,1673.1998922763783,1540.307888938528,1268.5968929944077,844.5252966482248,1386.8543537793712
SH-t2m,1056.0393314841476,925.1534456442913,862.0006868216038,816.5911731988963,880.7445521792558,997.9614975018412,1756.1977132564848,1690.0562205013637,1642.7094829619607,1251.0996379640765,803.189517153485,866.7121052772759
SH-TCC,978.4160316734967,890.2038709642452,874.0643781131506,874.384439103056,811.1831491991458,938.7828015345996,1621.1700220919327,1568.418918668971,1578.4074892149133,1244.676848462762,736.0474152816709,868.9248064491579
SH-TCWV,813.0753316043314,889.5541604297376,971.4383144467929,959.0887859118837,878.5193166550735,1032.8409915053098,1949.831385437886,1839.81100856792,1589.9905960988751,1273.902446237455,859.1553369404239,833.3603509699907
SH-tp,1014.8709705111294,929.8190734443974,887.1773486646177,868.2705220962131,879.8811566512533,985.8172283385195,1529.7397630726653,1391.9567443115627,1640.9243428552206,1149.322451211618,767.6845326085174,828.2751657659943
SH-UW,893.7696134790597,808.4702339230432,850.753910596799,845.9771339829402,862.0031554605907,985.3733063414497,1562.5619008141505,1816.368191821389,1534.0942167278558,940.4694252678828,807.7440202524106,965.952448943867
SH-VW,983.4675741493364,835.9215334848616,953.0560916409626,966.7067978569057,933.1589478308683,912.7381414966973,1516.0182459565888,1757.0569907554361,1641.0462856025267,1095.3144327944292,811.7021920391834,784.8839203398793
t2m-TCC,842.141061625757,882.1684773306383,933.0816445033737,876.635533413579,959.7584926878908,1014.9347846803007,1675.6492553764674,1473.0535042866084,1783.8379598673596,1535.5102262126136,791.7590885516214,928.789588343492
t2m-TCWV,1056.0972592371343,965.7033535396256,891.8678664777527,866.3971552582966,824.7237509308203,972.1357464484065,1727.107332263057,1678.1765776961613,1620.7868273752301,1619.7295345263415,779.345214151699,727.4847142929424
t2m-tp,897.1942381516324,981.171167587449,941.0080624262638,879.3703993480281,911.9966827059023,987.557251611995,1777.4426129494414,1741.7342075818403,1565.090007363012,1547.3856016157367,782.6468651147575,1005.5098308928327
t2m-UW,879.0292628993659,923.6840613013311,867.3215339312936,826.4092725569561,999.0515993118197,1003.9445747398237,1706.5954805343229,1846.1178824288866,1713.4037547208713,1183.288231174267,806.0957167593012,962.4237102217977
t2m-VW,990.5163614286674,966.9327671611084,964.5237251079357,861.3438601820337,855.3261119799569,962.638042295002,1845.792701829795,1659.2765098751365,1533.1389094217552,1255.97490064681,836.4489740432922,813.3554324108918
TCC-TCWV,1208.9804842347055,953.3751205895142,1014.1034592665194,870.6592004645877,902.1479488457414,960.1856289015797,1719.7555588412984,1643.2405779956182,1709.020309986147,1287.906320657369,810.0491690361301,970.0544355542157
TCC-tp,1039.3423188129175,932.0494629412063,869.3293445321003,938.1296664814316,891.639067119937,862.5849883337816,1785.7212696558145,1586.3946900302235,1394.5205106250069,1313.2864483176572,743.6828043236186,1012.2744424092617
