,pc1
0,16.534122371607978
1,189.7665895588777
2,193.33424544281715
3,-266.1795778588985
4,213.42322538373563
5,80.7488861014296
6,-316.42563220853265
7,-123.37329618055162
8,-172.67558778325233
9,23.004764442756866
10,-13.072458683400257
11,132.22501847265679
12,-258.610192154039
13,561.5155023550404
14,20.70643816672366
15,-50.42298241321384
16,17.353290147837907
17,79.32883213901786
18,68.61438820329269
19,188.12091593492502
20,-583.9154875861028
21,-36.661236434891656
22,939.0344950103799
23,111.93319687393218
24,-47.369007480976165
25,-264.42361051272553
26,-348.424800376174
27,-246.67691273996883
28,-32.15717674022678
29,-85.39570045757142
30,-256.38907538329187
31,427.08204035370903
32,-109.30267876376732
33,-114.14884173441243
34,726.6952457925917
35,-249.9366091842978
36,224.0384385411925
37,510.31395377330585
38,-201.20358948981502
39,-272.1402529961972
40,-258.8816785906763
41,-415.99509360065906
