,pc1
0,100.72197788778257
1,-95.47091066099543
2,260.6493562000804
3,-327.1238780949885
4,68.88901860633122
5,387.2641145632086
6,-160.2514591186276
7,171.56322274504018
8,60.8802847327964
9,-73.27207866185606
10,-146.62802866548745
11,-178.304335717922
12,-214.31011867685953
13,-125.12956773571393
14,-205.17948438986917
15,211.44078824650495
16,-224.65422847960247
17,-224.6418095610426
18,270.6838646911627
19,154.21104392005935
20,288.65088113930074
21,330.1656804179446
22,-33.710612980822965
23,-151.26295616077647
24,-203.98746198775567
25,-23.413362059807305
26,406.10120801220944
27,20.897746822222967
28,235.50504301424562
29,418.69144318478027
30,-230.07641883055757
31,73.58335769740206
32,47.20618872912206
33,-126.69412785862292
34,-346.06566001529507
35,74.20586308338993
36,-104.98077746660475
37,79.3092126549644
38,124.3118025361974
39,-179.02989367341806
40,-264.1328791360492
41,-146.6187320500851
