,pc1,target,phase_label,year_glvar
0,16.534122371607978,102.754,1,1981
1,189.7665895588777,53.242,1,1982
2,193.33424544281715,63.013,1,1985
3,-266.1795778588985,71.891,1,1988
4,213.42322538373563,35.434,1,1990
5,80.7488861014296,35.415,1,1991
6,-316.42563220853265,94.81,1,1995
7,-123.37329618055162,78.281,1,1997
8,-172.67558778325233,63.864,1,1999
9,23.004764442756866,47.375,1,2001
10,-13.072458683400257,116.553,1,2007
11,132.22501847265679,51.13,1,2009
12,-258.610192154039,63.402,1,2010
13,561.5155023550404,34.522,1,2011
14,20.70643816672366,68.418,1,2012
15,-50.42298241321384,89.413,1,2013
16,17.353290147837907,111.149,1,2014
17,79.32883213901786,61.485,1,2015
18,68.61438820329269,37.424,1,2017
19,188.12091593492502,17.802,1,2020
20,-583.9154875861028,118.604,1,2021
0,-36.661236434891656,23.55,2,1980
1,939.0344950103799,118.897,2,1983
2,111.93319687393218,106.87,2,1984
3,-47.369007480976165,49.026,2,1986
4,-264.42361051272553,69.35,2,1987
5,-348.424800376174,14.875,2,1989
6,-246.67691273996883,48.605,2,1992
7,-32.15717674022678,72.616,2,1993
8,-85.39570045757142,59.619,2,1994
9,-256.38907538329187,57.327,2,1996
10,427.08204035370903,44.951,2,1998
11,-109.30267876376732,97.272,2,2000
12,-114.14884173441243,64.664,2,2002
13,726.6952457925917,85.303,2,2003
14,-249.9366091842978,37.014,2,2004
15,224.0384385411925,76.444,2,2005
16,510.31395377330585,97.35,2,2006
17,-201.20358948981502,58.692,2,2008
18,-272.1402529961972,61.366,2,2016
19,-258.8816785906763,48.213,2,2018
20,-415.99509360065906,39.454,2,2019
