,pc1
0,727.529233784959
1,16.632689049324657
2,527.4086958030581
3,-1.4696024439019388
4,-955.6813989971512
5,498.8713020804685
6,229.69895294499088
7,-14.18307868583392
8,130.13124017273915
9,-693.9575851568227
10,-1007.7064699397272
11,-406.1156708460672
12,1042.1122001717665
13,404.54681283061626
14,729.1795995946068
15,-401.75794275109564
16,-16.894265408015464
17,388.02233249759394
18,216.5077366360716
19,-466.28782796846986
20,-946.5928106245746
21,-181.55041556215855
22,-458.44662430718006
23,-555.6344353459555
24,-338.86876620789155
25,128.4657696181989
26,252.61015643621286
27,48.022546441946545
28,322.9698238968611
29,209.9737627833949
30,4.557260386566425
31,394.9756232345458
32,585.2728838670272
33,-57.370539054186466
34,-108.40648484058488
35,0.3103523384285618
36,-350.094362866768
37,-74.35808611600815
38,283.19705095972535
39,87.8074732665283
40,-110.47917027524159
41,-82.95622535527886
