,loss,val_loss
0,5794.41455078125,4320.970703125
1,3810.253173828125,2439.280517578125
2,2215.994140625,1294.4730224609375
3,1388.11083984375,905.040771484375
4,1159.61376953125,843.1389770507812
5,1113.6934814453125,854.765625
6,1111.5869140625,817.37744140625
7,1089.5582275390625,801.0101318359375
8,1086.400390625,805.9933471679688
9,1068.6314697265625,796.5633544921875
10,1069.325439453125,797.4398193359375
11,1064.529052734375,821.6248168945312
12,1068.3936767578125,786.1992797851562
13,1067.49169921875,787.3167114257812
14,1067.0155029296875,805.3494262695312
15,1066.1434326171875,789.130615234375
16,1067.6495361328125,807.682861328125
17,1067.5985107421875,782.5106201171875
18,1058.0098876953125,802.669189453125
19,1060.77294921875,789.2333374023438
20,1052.7216796875,787.6548461914062
21,1057.796630859375,800.2409057617188
22,1054.0965576171875,806.2710571289062
23,1055.1492919921875,811.4373168945312
24,1047.965576171875,801.9127197265625
25,1045.286865234375,801.6559448242188
26,1043.4842529296875,799.878173828125
27,1042.29150390625,809.70263671875
