,pc1,target,phase_label,year_glvar
0,0.2135075504538357,66.121,1,1985
1,0.5896152799477097,77.728,1,1987
2,5.1538179878353825,101.191,1,1989
3,-2.8721002269195584,25.981,1,1990
4,4.227386877190006,89.11,1,1992
5,-3.870286879232525,13.215,1,1993
6,-0.8058378541374271,94.794,1,1995
7,-5.412511973663376,22.462,1,1996
8,-6.314338948925636,28.956,1,1997
9,6.259512976460055,89.451,1,1998
10,7.371508677839541,87.335,1,1999
11,4.424434214216163,60.097,1,2000
12,4.735789419995819,86.263,1,2001
13,-1.4110890447257474,40.985,1,2002
14,-4.022172207272455,47.676,1,2004
15,0.17051546672155915,63.245,1,2006
16,6.3310668560128285,110.582,1,2008
17,-7.489172729926152,61.79,1,2015
18,-0.08443671820445815,69.496,1,2016
19,-2.112070223742739,101.839,1,2019
20,-5.0831384414670815,49.325,1,2020
0,-4.193596173746374,70.785,2,1980
1,-7.522698992568019,133.083,2,1981
2,-3.6323008418621443,72.01,2,1982
3,-7.123126438490542,81.02,2,1983
4,0.3039599672827511,62.897,2,1984
5,-2.06073493647853,80.055,2,1986
6,-5.7790282898863,114.519,2,1988
7,1.4206605896338675,29.05,2,1991
8,-3.3424145164183887,94.185,2,1994
9,0.246145748013722,22.165,2,2003
10,3.3604102516530534,63.614,2,2005
11,-0.8485800963945082,65.31,2,2007
12,3.5329722650182314,55.879,2,2009
13,0.38168589457949265,56.222,2,2010
14,8.350392304908972,20.289,2,2011
15,2.7819977284843316,29.574,2,2012
16,2.550188966296907,46.14,2,2013
17,6.382904398257904,34.11,2,2014
18,0.24028662659139227,58.125,2,2017
19,1.4431710876939394,81.364,2,2018
20,3.5077047149666947,54.855,2,2021
