,pc1
0,5.610845420757898
1,1.8426475190060687
2,-42.280430845066775
3,-5.702957426819827
4,-19.672175234225165
5,23.73555234589477
6,8.949069270679265
7,4.8562238808407825
8,-8.085542626185035
9,1.853479471205517
10,-2.72855756716761
11,13.919170998550205
12,16.922320618997155
13,5.893803550683135
14,21.28081345204127
15,-8.44253704832232
16,-17.427243568681753
17,-0.30924530321331944
18,-11.643701721435413
19,-0.9426106820475075
20,12.371075942310684
21,-0.8188974586253267
22,-1.4915916848577224
23,1.4207414857413516
24,-0.6878020755599845
25,2.8511468493856134
26,1.9673907745748689
27,-0.9333747993400417
28,-0.9667614304547785
29,-0.39853125006691403
30,-0.5962089498499205
31,-1.109953874028929
32,0.9359973281152218
33,-3.529420720251555
34,1.3984771828619165
35,-0.36949976939468654
36,0.6704821298126649
37,-0.41197701197952535
38,2.36515712539929
39,-0.5736050363576897
40,-0.6467234146067425
41,0.9249547164611094
