,pc1
0,-9.42500415695441
1,-7.200019446688442
2,-10.90220524231233
3,-3.3826450916112663
4,5.46446545670932
5,-8.75303906885161
6,-13.799166284632578
7,-6.255842713766627
8,4.059312634564273
9,2.8253109418537585
10,9.297870231969739
11,4.182567563606382
12,-4.99248417609458
13,3.67998131430599
14,-4.056513916044589
15,6.1608236383912365
16,6.80046140415062
17,0.012412720612966088
18,6.518895611227944
19,8.084992479453843
20,11.679825891567381
21,0.5917494720599831
22,4.8963419605118315
23,5.934149983831507
24,4.929527854737873
25,-2.1976460311771806
26,0.7281060883214167
27,3.7101061315857504
28,1.6974862685915684
29,-1.5350818706854177
30,3.901226091942308
31,-4.753409097975308
32,-2.891403881678242
33,0.9843490255392963
34,-1.784011599540426
35,-1.8500855480785414
36,2.6618044071310125
37,-0.5807799778829156
38,-6.66077577473915
39,-4.520045225883099
40,2.160275586877826
41,-5.421883668593591
