,pc1
0,113.51986771999132
1,105.87795723853345
2,101.64698957982651
3,165.4273929725229
4,-96.69284775820533
5,-2.1047110288066206
6,-39.759709965339574
7,-54.4226953407126
8,155.5125473429433
9,77.06872167492594
10,-52.76027273250525
11,-151.23104523528755
12,1.8997882009686529
13,55.03516999878519
14,104.54214131683467
15,173.80276117101772
16,-193.33799567602705
17,-215.20752523772427
18,-109.24747576685886
19,31.21010408001185
20,-170.7818294458308
21,2.788472498488643
22,73.71504154461518
23,-548.7150757400369
24,-186.30588004469914
25,36.61514608302721
26,-188.000687393762
27,221.84802918571899
28,80.14182991346922
29,277.7531102709529
30,-52.89402054105925
31,189.91765441882342
32,-211.8282048943479
33,-25.16322098361898
34,-125.52909882983099
35,-20.990945602910074
36,-135.66939567178954
37,-225.20428412997813
38,73.18563900099561
39,146.48845964067573
40,254.13680534347466
41,363.7127670844492
