,years,data,hindcast
0,1981,61.647,76.44399654243169
1,1983,117.24,107.1207900303927
2,1984,147.559,122.27822291592923
3,1985,48.916,61.290746641247836
4,1988,99.143,91.9817229284639
5,1989,52.76,101.41211624402865
6,1995,112.688,105.09592908094484
7,1996,48.278,75.06888541249859
8,1998,154.753,107.37876185900782
9,1999,83.683,99.2103167614455
10,2000,85.15,95.45056829412198
11,2007,74.653,56.645891537893334
12,2008,79.746,88.86030311019228
13,2010,93.053,64.05916886802855
14,2011,68.379,83.2334451979668
15,2012,79.252,82.93979012265456
16,2013,81.322,72.48596544879436
17,2016,28.704,45.35552899295172
18,2017,131.717,60.69551411292642
19,2020,61.863,94.46292278784519
20,2021,33.612,52.64741311023457
21,1980,42.647,68.72587701683103
22,1982,59.112,64.94665581765553
23,1986,48.164,44.66443729964614
24,1987,66.991,75.90635565174006
25,1990,93.283,79.61203941702802
26,1991,69.854,79.58487716901575
27,1992,66.034,48.91841809095669
28,1993,149.343,83.08418964962519
29,1994,147.073,101.58228315022815
30,1997,29.832,62.73332198555575
31,2001,144.184,123.40805025821267
32,2002,57.527,75.03604426854105
33,2003,46.909,39.4359444065907
34,2004,68.272,117.80449272845273
35,2005,79.997,42.63000647128668
36,2006,31.076,42.572187045088555
37,2009,40.197,65.70916193266052
38,2014,25.215,33.283766154879885
39,2015,98.359,103.82826690696487
40,2018,68.288,89.55430555621601
41,2019,112.171,101.50731902282388
