,pc1
0,-222.9291258417426
1,-958.0058312170163
2,-45.46282696984722
3,170.00103153059985
4,370.06683805293426
5,-369.66251829777593
6,-413.87007266550324
7,103.92816637465722
8,1069.3984317904385
9,-530.6014459956349
10,-370.39558020359726
11,-328.68668381807566
12,-544.9678449059558
13,-524.5505562979845
14,-273.6458464624399
15,1319.6705658858648
16,101.69417363672991
17,-7.50592838429645
18,869.9836480364446
19,912.5376065327142
20,-327.0005271502453
21,-57.859711332365166
22,153.65028549514753
23,175.94377862548893
24,33.85986340896593
25,-65.30411743817929
26,43.43063656102208
27,-150.6745097592492
28,-195.5446038264225
29,230.09828604605073
30,25.684388738747543
31,49.08122410216428
32,-58.33132181130405
33,156.7114646009757
34,-117.49426993373977
35,-51.44900047848734
36,7.244257179507504
37,285.876849277172
38,-128.41618972853777
39,-150.6322706245932
40,-17.856996764033912
41,-168.01488031598385
