,years,data,hindcast
0,1981,37.258,76.9650768840517
1,1984,27.303,46.56387250349579
2,1985,104.175,50.34910328974664
3,1988,72.625,86.45931652689492
4,1989,58.181,70.00410260966251
5,1995,22.497,32.11308335223755
6,1996,98.744,94.57214167438903
7,1998,67.593,99.9396980125909
8,1999,99.367,93.00691997273626
9,2000,51.303,50.86154373276828
10,2001,107.73,106.6823259914404
11,2007,52.895,53.73596903734717
12,2008,114.817,68.0828156277552
13,2010,146.264,116.25709047724693
14,2011,128.736,115.02955486067367
15,2013,40.892,41.09882690136196
16,2016,57.581,81.42078628887451
17,2017,75.391,76.83828900071343
18,2018,94.606,93.35268364022562
19,2020,91.375,87.71186661331089
20,2021,99.275,107.56293300247695
21,1980,67.597,94.60739327829504
22,1982,88.868,54.4855099933924
23,1983,31.294,34.282429357428946
24,1986,85.939,103.97490807183041
25,1987,87.189,64.63997344657625
26,1990,43.995,52.562652530258504
27,1991,22.764,75.43402214765604
28,1992,128.278,87.51255387627239
29,1993,65.7,55.517734082271616
30,1994,89.989,77.37718470696473
31,1997,54.355,85.25390536390678
32,2002,146.934,157.18088858284452
33,2003,22.521,48.370472502187496
34,2004,153.639,116.42252972088892
35,2005,101.65,127.94754277198547
36,2006,192.569,102.56467189075886
37,2009,46.274,82.97910017199568
38,2012,90.667,89.6278790167197
39,2014,126.343,101.30678169172592
40,2015,123.29,130.47010061395412
41,2019,76.337,103.67376618208579
