,1,2,3,4,5,6,7,8,9,10,11,12
MER,1177.0702368145942,751.1510573066055,899.1164966519424,809.5826699501782,828.7875501927696,997.964348281151,1663.7507958303413,1712.060964645331,1524.8963584841167,1365.8064499404709,788.6934102316462,1015.4188076736767
MSSHF,947.2664112943551,891.7544582085558,839.1438811664336,851.9703509214603,866.6942125408463,923.8777711096018,1606.8567236995416,1694.8178029539115,1394.2167655776195,1435.8219007688556,756.7880488525733,879.9966105809832
RH,1040.676669883124,877.8596503542467,939.4067567850432,864.7366963105562,900.760551017886,957.7642156862225,1707.2334865491716,1481.8286983755568,1484.1491553067724,1269.6875405463143,741.7906097620646,995.5735927618288
SD,1070.726301626506,1064.6307442211114,886.7416050762847,1174.5411417938515,909.2104269939026,48105.54514264088,1561.9625711853244,1617.444005510732,1342.3435681219287,1226.5244187819596,835.3871643022557,966.1683255830297
SH,893.7467765786251,801.158599562992,886.4868166874816,880.2923063737944,836.8157284778605,933.2124356726451,1531.6383202661932,1729.8071566594067,1565.2459939344303,1180.074587893824,777.5855675132783,752.2512464984762
t2m,988.9826009706079,920.4552574574658,850.9680289991361,848.1557441528116,837.7634561185164,993.667733119973,1729.805089714834,1690.5410352982324,1665.7482040292623,1381.3078917047121,767.1349665924603,794.2486665689274
TCC,1105.51966684273,867.8598373861532,948.3455060139602,886.902825152896,905.3791833314986,916.5135689067306,1522.6105530358404,1645.5091038833884,1499.588122346553,1255.5873208441803,730.7934613068078,1012.609794139724
TCWV,935.3940392019116,888.6122743125144,891.1704625966491,874.980134406506,836.604177266078,896.2475841011504,1744.3750661038216,1772.704960522908,1413.5721402664485,1374.5896890321146,758.4808220753507,729.947201809038
tp,969.5739463860591,891.9694680898845,843.5042762620081,852.4714885628061,843.7405268521619,929.7768701512623,1703.4508149228395,1327.2203714878797,1417.3428651205786,1260.5241380293864,709.822432999179,1043.188020963605
UW,934.2404285542723,891.3706814038336,845.5804647790445,864.4623736481855,885.7683210113594,908.9332366841336,1572.2853814905486,1747.5970562091466,1422.9971028856226,1149.6994072794005,790.6904077837933,1110.2071028092769
VW,957.5569758909128,942.2893123133995,876.5806416635342,878.7787514610393,899.9530961986859,932.7207249438233,1616.8583577938382,1701.6021132092214,1581.3571254629376,1307.0452112893806,829.3223091127965,998.2567189725643
