,1,2,3,4,5,6,7,8,9,10,11,12
MER,1177.5457733123235,766.9865315025961,899.0969046423627,808.9226183021598,828.7875531887304,995.3085231736053,1665.201355091705,1709.336318052421,1528.3898513100462,1359.415281820144,798.0968249943924,1015.4188605268708
MSSHF,950.0487842561921,883.7746897874068,838.2174820618876,846.9480747911234,866.8667933405582,909.5210646299784,1601.9931465229154,1693.6982769825752,1400.1518103820817,1433.062192026142,757.6512392880383,866.1161044800674
RH,1045.8336681570659,874.2808054581534,940.518577506172,864.7367047243682,915.5730183262067,957.7642357131058,1707.2335233605777,1479.7812322832547,1501.7740410473818,1269.6875597182805,741.7906247758286,1009.3248268849675
SD,1068.9598654162492,1065.2995768641106,886.7410171529555,1174.5446104102582,909.0613808175218,48113.2242876638,1561.9625711853244,1617.4440055107323,1342.343568121929,1226.5244187819599,834.8571617913854,967.9872662685233
SH,897.9779240797133,807.8152020399281,883.829225566584,880.2923079226532,826.6390736091964,929.0350622482068,1531.638399918991,1736.3578691774794,1549.3813894883956,1174.5862007132837,777.6335894922543,764.5947209792789
t2m,988.2380782026183,920.0924870133155,852.1738994236,851.8664504657723,837.7143025459148,993.8943205658335,1731.4267487491934,1724.904870568575,1669.591682804647,1373.8450405158972,764.244112999134,773.866426314768
TCC,1105.5196697516474,867.690151606856,948.3455265337858,889.4010808702773,910.5687884617747,911.8302402503415,1523.890204255479,1648.514826443821,1499.588142781126,1239.9029424330524,728.4536875111405,1013.348344624321
TCWV,937.4532422306805,888.1513033092914,891.1704674062797,878.2876220683297,833.8130679058007,889.6666046152963,1740.6878272364404,1763.6667723071707,1413.574764729614,1375.2687590813182,780.9283125263106,738.2279608819412
tp,959.1181872377343,894.5105216466948,843.0096287909948,852.4715086217998,843.7404816654499,929.7769142135343,1705.6140897898508,1327.220056840042,1424.642661010419,1260.524112870685,722.8802921244425,1043.1879929956106
UW,939.0889080974124,885.7252372651959,845.5804636305567,864.4626678651548,887.7136194120113,898.0781680860403,1571.924512252553,1748.4746245722254,1422.987313483275,1155.3446768156325,790.6131165475781,1108.9040443436647
VW,957.5569322705248,942.2893861853713,876.7001339458051,887.3900453091488,894.1868811035655,969.1874922229498,1616.542658408009,1705.4948832390644,1577.3254594822747,1307.3900282021514,829.5462482324203,997.5638580652657
MER-MSSHF,1793.4427379646336,2890.4851739175306,1002.9993443362258,2488.9693782366303,994.063982609688,1334.628618199437,2425.206732105323,2945.8036412696847,2761.1563087478753,2058.5967653575713,999.2616326871669,1228.6695253953424
MER-RH,3709.819275600308,1052.2232367136723,1186.34458983281,1723.9194881544313,974.0420190984411,1413.0176827488401,2683.811286122965,1721.6455047988882,2431.9273335017792,2339.2360866884687,977.523127746898,1845.9227782947873
MER-SD,2976.811441018928,1399.0554228627143,5367.117133172861,24312.117200897148,1879.1753491486816,38836.47253349367,1665.2013906956538,1709.336326216143,1528.3898542693798,1359.415282592115,12886.356271571005,2265.0944334216024
MER-SH,1499.1338652079428,1166.7881520164617,1048.5443785901516,1380.3543982700726,1172.9400908611362,1361.8947322547745,2332.371200695032,3052.9752289449575,2089.2681345818078,1643.559868660505,1052.9520816216611,865.1966713711166
MER-t2m,1032.0533429089373,8836.724094429937,1214.6747273860801,1468.5592262207767,1340.149803534796,1398.9700749887986,2690.0231601400365,2741.8033217427546,2170.351426482483,2070.008953431636,898.6776562330018,1164.7098204205217
MER-TCC,1217.1456809958258,959.2909385219048,1218.9429657530334,1404.6778703437053,1047.5437901091534,2033.3315337663928,4257.351793686843,2519.1266216996855,2353.521708356832,2024.238422302152,1671.7676506602722,1848.8977220959932
MER-TCWV,1250.4079200521778,973.7938019912676,2364.785668265463,1461.9836049917674,1172.881630593367,1557.9408228453544,4080.115844579543,3127.768908112492,2554.7125709196894,1712.9355505272167,1477.046392345106,1147.277534925741
MER-tp,842.7871488277376,1681.511181786964,1711.3325614145829,1144.8361691400792,2022.8818922344933,1348.644471610119,2626.232521132044,3237.5794070368033,1994.8281478014778,2354.7874586679122,1102.6898629605826,1382.4664501818497
MER-UW,1128.4828895041271,980.0804275127908,1684.2799945283148,1295.9388340236085,1651.8082063691313,1199.5150768004341,2488.6838816117624,2714.417053236631,1773.7341025919775,3235.237198652554,1201.961079509117,1623.3919367101296
MER-VW,1566.1125697752782,1232.737139469531,1174.5709981469593,1434.4942507059347,1447.8261979220108,1430.408927297121,2662.981561691974,2312.872163330481,1662.617452567632,2832.809171493113,993.5594760573003,2113.0527951595145
MSSHF-RH,1315.896448015604,1686.8261860199623,1100.2461164303877,1487.6601124164195,1239.959784523862,1219.2784658251894,2211.2525515788616,2042.7560006138815,6090.111070993484,2052.666811421799,992.4400573225704,1517.1755966199787
MSSHF-SD,21952.85804041206,1384.5260122853508,2610.9394732716933,1832.0968761188692,2574.7932934626074,94820.25205507631,1601.9926107479175,1693.6982797656713,1400.2517135087057,1433.0621868155572,804.7038899745976,4905.576366343327
MSSHF-SH,1417.7114531743614,1314.1241685102966,1217.4213036117098,1326.5819271240116,1304.2762106857278,1189.349566980008,3969.0742770947654,2212.0254960544066,3762.4656886761936,2305.4042181818218,853.6635972104626,1087.4172969472863
MSSHF-t2m,2071.6504796980403,1293.6839068194736,1821.4483686369579,2164.6561649761097,3273.4149760106075,1511.2572009578757,1977.342496193737,3167.720093636067,1790.565899610292,2119.13789873061,1543.978803484631,1227.371099296964
MSSHF-TCC,2739.3512874308067,3137.9090011769345,1165.2187854338947,1071.3173125447695,871.0076652555878,2217.966698131653,2181.2317007717315,4573.215498868051,2594.722867867051,1945.841459453099,1750.7174945844267,1223.130839763388
MSSHF-TCWV,1564.0114723625811,1878.0383251734452,861.7237033671552,922.903277031145,1538.490440118059,1418.0153221416974,2424.631929687789,2694.4042838343075,2238.863655093002,1619.320008198515,872.609564374227,1131.299412487856
MSSHF-tp,1493.8576196836368,1103.5411225800456,1060.9172589920925,1056.8531639355379,7496.71928563864,1131.8088373814217,1801.952182684789,1832.3596430845653,1869.5699873689089,1247.6334551744087,772.5722488710417,1720.2805222436368
MSSHF-UW,1160.4994285754824,886.9862030073948,1783.4934937017908,1147.4018930699708,1341.5392637816392,1148.6935222732502,2176.6409001768748,2282.7679324097544,1862.2425068140992,1644.6528067546394,920.7592202445601,1515.023021878525
MSSHF-VW,927.9900497422468,1773.0937456233255,1211.6900889257934,927.6284899825858,1161.4700745076796,1109.0119531191147,10198.536110840389,2353.2152714849094,2840.6159000109087,1905.17119920792,965.7591530706139,1565.9683053498163
RH-SD,128454.6671428856,2131.982424894752,1162.1752495139938,1889.2983222971077,3290.5446154021324,21686.61736393087,1707.2335164585065,1479.7812011178387,1502.7541351069074,1269.6875634537714,88844.16289197316,1354.900323348653
RH-SH,1545.002836461171,1080.2065725356913,2161.0724894294844,1526.874213363237,815.9395332274894,1708.3997710737278,4875.929525019082,2170.7510686944656,1988.5026920169448,1457.3030448595441,1319.5106504711478,1216.557761116271
RH-t2m,1549.180436895001,3380.6063453797174,1013.0620346804478,1545.2518704297265,2460.7577584403934,1893.4031950715441,2469.0082488376943,3443.3386232104885,1640.3961535960054,2293.2258937481542,1012.5763209928842,1082.205776365541
RH-TCC,3395.6541965533943,1637.1489493577,1616.6521691988341,1237.0030471451482,998.9823289888426,2483.766355839456,5659.049955923982,3823.3623008601003,2137.1869775251453,1916.0449891720896,990.5666178006102,1293.3524781321673
RH-TCWV,1374.4170006063162,1440.730689371075,1210.2494116394503,930.8259640775838,1754.6412409266352,1174.6056283008847,2093.507915066283,1783.4653061689703,2571.700704597275,2628.384494500814,1127.6576494310184,1030.7821587516385
RH-tp,1125.2741038692682,1434.8644426248673,1154.4411953885228,975.0122946186947,9022.076521418277,1226.378417507598,2474.032624602943,2366.2540258066515,2068.795424972877,2055.1003478152697,892.6065869248147,2177.853841758967
RH-UW,1361.9995994845488,1103.3581686841358,1332.6839852687688,1089.6326343259175,2444.3110206371216,2530.299372929071,1862.7623603354791,2191.797687615497,3597.6364890549357,1468.6473386619462,1121.4127317825482,1356.003596161335
RH-VW,948.438027674999,1626.8912934281482,1634.2154697692922,1364.6179021593882,1693.293947051182,1459.3681088319365,2550.8268006764533,1875.2488013626516,2539.513251350767,2049.9108873978707,1521.2427168896218,2028.9451282738603
SD-SH,2030.6949621499423,1374.779715407835,1431.8107472859822,1956.9240144883977,813.6535304861491,77018.69308130328,1531.6383868741812,1735.9476315788152,1565.1180755888333,1174.5861309870152,21531.988174284306,1487.026483858068
SD-t2m,2187.637703627677,2486.0860072516944,1509.453332647637,4264.695313903883,1131.3216927887875,742393.6841376963,1730.5115574066772,1724.9048539367159,1669.591680030935,1373.8450053664662,2351.9867834769198,1007.1849238653141
SD-TCC,1287.0736455369129,2561.8965059013403,1713.4913082018768,3572.3228427868385,10382.644766494472,1679.7984137597048,1523.8901805186072,1648.5148097562924,1499.5880596935963,1239.9029338032688,6607.234327267914,1192.3527441163196
SD-TCWV,3566.099016854606,1283.9284234809759,2016.1895242677247,2281.6854699354553,1414.0271083722607,1276.07972589062,1741.1293069990816,1763.6667523098743,1413.5747675164635,1374.689765643658,43163.64767192368,1279.8660446620408
SD-tp,2833.0234888960504,1466.2269694177899,1120.443751768699,1246.8340161586875,1850.9044740513684,3807.723638746996,1703.450861736826,1327.2203024368516,1424.6426522870668,1260.5241035804318,56080.701304267546,4997.079295506912
SD-UW,2402.4485557317503,1826.2555113950166,2875.6816408880795,9613.629188387948,1143.8565479190972,147192.44413873524,1571.9245073563677,1748.4746296803396,1422.997105159419,1155.3446690978267,1635.2850146647402,1779.963504741915
SD-VW,2426.812126745031,3001.1206411093817,1884.2298763067731,1823.7151906027423,2274.0432230127954,253157.15824143676,1616.5426596709121,1705.4948844946496,1577.3254680596158,1307.3900167543459,7585.712072294304,6104.330186637717
SH-t2m,771.1574775700827,1200.9466836256975,1339.3639527582493,962.5458047285188,1401.9962902007956,1923.4195366893825,1556.7234477895388,2727.6200904645325,2406.9040219565322,1849.4900791855796,1401.9937404789914,908.1034323602069
SH-TCC,1606.5937225780526,987.3401589642639,1215.710366186953,1172.2112629808953,1044.7029818931292,1534.270525993294,2210.125412836488,1752.211885085789,1966.1079631166951,2368.3111820438303,2236.6100408924913,1189.6516377340633
SH-TCWV,1090.2074628943628,1661.023003891353,3913.0644769607343,1599.1037733595547,14311.779974029007,2806.423032150749,2373.0103683525363,1648.1747971668094,4687.162500585885,1800.3111030305452,1072.9466646789735,838.9544100880855
SH-tp,1018.0777042172039,1263.2378631354925,1328.2263679370812,1085.5677297557888,961.9048281254826,1105.5081436047137,1935.4824662906826,1689.690565888879,1884.379119013941,1954.8682127321524,1223.8932218935827,866.5829611638017
SH-UW,1854.6171929255368,3596.8157205459565,1253.7360509027708,1214.039874500535,2418.642569882861,1067.856241215592,1984.848013848921,2006.3216017351301,2716.265947566449,1807.8917721543007,1203.30670056239,1010.2888196805621
