,1,2,3,4,5,6,7,8,9,10,11,12
MSSHF-VW,1223.9541847109988,1523.5306013195172,1067.3116950914366,1573.8707641507835,1224.9853975860863,2058.319112956289,2695.4011273633523,2866.2963413987018,2525.9111869788153,3990.6465301268686,1005.923847073913,1358.35675944308
RH-SD,6788.937745568523,1182.0350459509089,3290.756694534589,1290.1905366790545,30707.309848224195,2423.7702141193536,1707.2334404051642,1479.7812302662849,1503.4022308163217,1269.6875626848866,12456.421601117825,875.639982967027
RH-SH,1640.4286227761913,1210.8436901992407,1646.7517659556377,1694.6947413364508,1242.7652391510867,3569.7823390336334,1631.3525812651853,3094.2293359205464,2176.766890500828,1924.3084073191958,1961.498509654819,1293.2189392913747
RH-t2m,3405.5929833613523,1366.6769373573989,2281.465830548713,1351.26576359256,1293.6216669540631,1118.3272635891274,2727.8113043003564,2196.9717046137816,2103.014352334076,2057.9657294484487,2172.645127024836,975.5500666932716
RH-TCC,1696.9284636453494,1371.28647150324,1822.8059859261682,2019.3997640279458,1674.6968163271074,2790.1015299611754,18554.158540943434,20492.533029810493,1792.190496946447,3024.955988669926,1428.0468752615989,1388.5276715305163
RH-TCWV,1771.112287382389,2148.3644742695888,1300.9522031251156,1558.923638476898,3050.326788580184,1578.8409259437249,2002.06815908818,2024.9046721284644,1798.7942368573931,2198.9955453988873,917.7284614472092,1106.3681717714758
RH-tp,998.4898636805758,1158.2732988069943,1110.3177607230289,1227.8723282445894,2825.0832442951614,1607.9067760666771,2604.2149975489438,1764.2151524052683,3161.596881516587,2481.2568489406917,926.1881669483917,1235.6189448769376
RH-UW,1251.2975608793233,1803.0128529005576,1492.3246920766653,1250.9594262947528,1173.3971553230313,1919.3157943129872,2824.7734954568814,2286.4024760872717,1577.92673483502,1791.6528900519418,2734.918232327207,1569.2647364224856
RH-VW,1244.2480544125374,1613.476722697591,1379.9483273342958,1615.0679827304166,1727.7765553131426,1476.2898678948166,3543.6391844146237,4273.0935841967885,2333.9761039017044,2073.1875741123163,1174.0794146311678,1897.1187856101255
SD-SH,81585.87759239737,1507.1044471674227,2759.630344841011,1264.6000857637375,6048.051474619966,8301.03093283554,1531.6383782099558,1735.947639263446,1565.1180672600979,1174.5861422580253,23066.31110183929,915.5062635200454
SD-t2m,9634.58644108765,1741.299537713842,15245.403130000652,21986.604534290935,2464.6737817497324,134295.2841823553,1731.4267511687378,1724.904866219655,1669.5916881521844,1373.845023585478,191569.19959505036,1632.3760374142107
SD-TCC,1479.217529633744,1971.4114160401427,4963.793324554684,9987.925113148955,6249.510512309181,170586.43175352176,1523.890151354019,1648.5148218650793,1499.5881385140929,1239.9029421964035,4191.69669283193,1028.913087255661
SD-TCWV,4122.1496793822125,1142.1840463753833,23462.919194875365,1035.3104653270686,8631.846986371054,55151.735791217856,1740.68782894092,1763.666761777935,1413.5747667809192,1375.268763666654,111944.31719658652,4370.130980868634
SD-tp,40638.06345446326,1512.8899562903066,2278.743933326613,2025.1710224570106,1073.8445884152566,3981.882601730159,1703.4508604417965,1327.2202943318528,1424.6426587775106,1260.5240991371036,5664.9855647073955,1620.8903550173545
SD-UW,1667.5718787267397,5148.325279207286,2649.186381099845,1643.8333512664315,10809.77625576063,1706.4315370876914,1571.924508248403,1748.4746196933743,1422.9971029694027,1155.3446775506118,1224.724516178202,65621.53390613954
SD-VW,9809.742241917756,1188.2901535338274,2449.881172649665,10749.780335458765,4395.038907158244,10327.508691567513,1616.5426599419238,1705.4948720538866,1577.325447654996,1307.4370773488329,177439.6803009895,6592.974549701628
SH-t2m,1070.6609917394474,1594.5630391342415,965.4117086011809,901.9457688600417,1122.4305437261432,2767.3606741759027,2086.8853656054057,3244.382430451807,4627.219922456927,2738.3425356983557,4141.451066353031,1106.9428604753764
SH-TCC,1168.3284555390783,896.5770052699443,1105.1545368624516,964.6276453801848,948.6282503268575,1257.7266364661427,3714.558952431259,1879.8685833790728,3953.2521547005795,3089.936177959406,1338.8244275845132,1361.4282527432922
SH-TCWV,1464.2229417425544,2051.8930446700215,1308.8535409380563,6757.4106227679185,1116.2166577291016,3041.7806578204045,3858.266735621338,1986.9608704861796,1481.7293446944288,2088.2814369359403,1240.190632389311,3389.9147286695384
SH-tp,882.0992537550651,1288.7009897023718,1341.8800996736556,2293.355176420733,1221.3364565136037,1985.6060502138605,3101.494126683278,1581.3327498819317,1660.8972589220523,2155.1921212715006,985.6900997137037,1533.8202308001162
SH-UW,1370.7580834820717,1202.8844304811184,1513.0430880340493,1096.947293669316,1371.1432042407023,1505.3309742231252,4090.624435803144,1938.5291388472924,3320.854875911105,3215.275350580777,935.8068974789892,1035.4035625741908
SH-VW,1432.5762128657025,2422.819157933467,1159.432976637909,1365.6477104420046,17480.741133146148,1447.362278024578,2957.878878478445,2161.2475442891846,2525.149069421782,1634.6670005759113,1145.4403173590772,909.5396747188074
t2m-TCC,2236.114811825616,1984.4081114678345,1124.2979981302467,1467.9302569224221,1269.0986350333956,1323.3508629383305,2266.333184140562,4928.388687160195,3002.990322476834,2619.8377743378674,4325.875599840447,896.0500603828723
t2m-TCWV,35935.70197021324,5781.470048422763,1673.9342945699498,9732.476023465366,1641.466346960043,1214.2639229739634,2476.255991121505,2738.4966407817546,2649.2539784898827,5729.586297564411,1720.7288679513044,1419.0868723747378
t2m-tp,1884.231761370042,1317.8561333289344,918.3308585711652,1855.385874283683,1837.293632166526,2922.211306003914,2078.9124910789506,2026.8343475467648,2242.4129642033267,2015.4737930862975,926.6848003534116,1343.6323591893265
t2m-UW,1484.5435472664412,2213.658892995504,946.1624599896502,1213.889874160951,1704.3741415662207,1309.3875150033455,3917.111707798842,2475.2817077967275,2281.456351130639,1652.6215323281842,1383.8297258741638,1499.4497638637613
t2m-VW,1610.7518983997138,1362.4778144837903,1524.9727816646725,1359.3503417047546,962.2921573399657,1315.589365747292,2574.314774520681,3632.3455672549294,2967.322997574239,1994.2206065896676,1020.4890681741587,1473.5374364089216
TCC-TCWV,2254.3475624214725,1234.3648818809831,1758.8357133810905,1353.6475745667867,1005.0790393801775,1968.4240936851677,2557.863551463343,2718.391208155745,2861.289374994737,2299.437340380044,940.0025640029063,959.1785190756198
TCC-tp,1176.3986335136658,1803.91693868381,1778.800278559288,1771.7314636556043,1464.5983723947738,981.9260408188854,2052.6386313128137,1556.2544069805726,1802.9197978913678,1833.5386660466888,879.6580556146685,1745.6452128792753
TCC-UW,1487.007993369112,1080.1025741913672,1089.0745102204182,1106.335761744947,1009.4796644661195,1437.600249971802,2458.4829350835917,3368.536447115909,1855.7771034272057,2006.1308024257153,1121.487855832179,1624.1944204328458
TCC-VW,1400.8990491653603,1852.799552793294,1241.398350636528,1333.3447417958234,1994.0816751500734,2039.4821338969577,2649.9977439652735,2659.540595039677,4211.89022186149,1627.2745379407436,1079.9454664842388,1617.7670351454753
TCWV-tp,1853.14780537588,1660.422627659018,47949.64068038652,1344.5878618671989,1174.4385997376016,1177.0422481774233,2603.2689570334383,1308.859777894414,1851.3831575653105,1826.1840156155913,1128.4662543178385,2552.1687213216414
TCWV-UW,1944.2163545355254,1190.2195370027068,2442.3901745966728,963.9383687073837,2241.521779106382,1170.9366452799152,2533.650311611347,2012.2848992296024,2903.5530026878164,1605.9017936049318,1182.7067384554173,958.3690644551834
TCWV-VW,4804.562012318702,2703.375549917174,1253.4359020676961,1137.433322242127,1221.8216421424866,2083.59298804968,2107.3424618415943,2417.3705737953655,2710.2753331969716,1916.0018410564287,1068.012055186386,1082.0387292126388
tp-UW,1329.540167946986,1806.4611563685012,1139.3593880559977,2878.200665009959,1229.3264070384703,1804.4846896430336,2738.4038339103136,2032.0021365015248,1885.1194999378622,1303.3340100780088,976.7350042529439,2218.779115090694
tp-VW,1042.6822974154047,1298.5746844903988,1833.9466016621982,1107.2127877163086,1371.1013704181048,1025.9945821521371,4594.26553398735,2307.9686924513016,4209.907719958952,2198.2128266609734,968.0490812759328,1366.007189521089
UW-VW,7006.84552445057,1282.6592370403803,1242.5969970426625,1654.1963327614594,1207.339169839025,1320.27560052603,1867.8712742134162,3104.697680432181,1898.5644531666378,4927.702328956143,1037.5419513736988,1435.3575726225977
MER-MSSHF-RH,1206.5411914486147,1434.5432541762648,1349.4584082884671,1209.486803544051,1132.3807337309481,1449.1618434047766,2099.159610854281,1838.247863606633,2893.4686444526974,1958.7155160570396,1005.2208912900182,1270.1307407037991
MER-MSSHF-SD,1297.3810866349183,875.748632146088,1551.910865030401,2924.9414565218626,1240.3361988905356,2087.234716759786,1700.6840747460717,6300.491095270536,2404.90886542524,3256.157538577266,1463.3555967482669,1434.3433196630945
MER-MSSHF-SH,1170.3370776832464,1559.2603727629717,881.0779730391527,1200.461495477831,1343.33721371811,1283.962348362405,2612.9100717332612,2521.544384574732,1920.8172396339573,2006.24597211143,840.4472506926146,1144.355664365071
MER-MSSHF-t2m,1407.0435539410405,1401.3102073037355,1766.2864839243834,1238.585412431156,1100.240319809144,1025.9870195629812,2398.990953059094,2947.670264009729,2329.1255852348318,2632.034337208507,884.2669787639289,1262.6518266913017
MER-MSSHF-TCC,1213.8439302949369,950.3809825398891,1238.4989831780713,1084.810991440825,1610.582244626894,1131.6464646228635,2026.7497729887214,2954.6671087757604,1869.1936271587826,2104.5190508865944,1093.811189867661,1261.5822154526388
MER-MSSHF-TCWV,1612.8367931233126,1062.4761216072156,1487.774763312361,1051.9625647547098,1018.0009713657872,1832.8652367727482,2442.0288958281303,2908.376995206257,1611.6194124122765,1978.797673392902,917.9315183111099,1054.2581502356868
MER-MSSHF-tp,1151.8942033636868,1143.3533585065388,1235.9934690985847,1001.5510898888361,1294.805791407651,1441.1232336662347,3146.8372676980352,1963.5442029846897,1986.5110978722846,2183.8733340355734,838.5823874427538,1209.441892124859
MER-MSSHF-UW,1239.8151429117042,21249.931353987562,839.3279576530596,1333.252022811663,1437.7956335157419,1355.9326701659443,1893.6451435098763,2943.5883930372775,1674.9582342844365,1783.8685077246562,1448.1065446385587,1631.1633551984598
MER-MSSHF-VW,1064.7426359354338,1781.741181877666,1014.1142169195525,1234.3089811997354,1433.976739531323,1273.6887179796145,2558.259073833471,5438.878000374317,1787.3690797135428,2308.6809008352116,1246.3521874735602,1411.7360190279378
MER-RH-SD,1113.5795320194636,4206.920387500596,3120.9740535053925,1150.1442138885827,1176.3991689964632,37229.41527057068,3138.3425500906383,2278.819935741102,2370.804699854082,1762.7962866031614,4009.7610591514053,1679.4475204099024
MER-RH-SH,1319.7255839148318,1179.9335776561834,1287.9474131693742,1646.8208674800971,1297.814447001716,1295.5757711835167,2225.1571422380666,2191.6031112894143,2125.174012835513,1594.33119934942,823.1749011677812,1257.1616376317247
MER-RH-t2m,980.1039352430016,2154.3753015011266,1252.6642939625513,1332.3738286945318,1017.7268772739563,1933.366011592805,2858.9963702003333,2023.2316752199627,2190.0224032067345,2535.720975607323,1066.297746736724,1351.0633166791063
MER-RH-TCC,1677.8786529466965,918.1393801288172,1546.9612611415814,1404.7730082041764,1466.5256501772253,1078.5546770053388,1998.3328911987057,2260.500654508317,1938.2895586085526,1914.127006820024,931.7003121332388,1429.430559396538
MER-RH-TCWV,1647.3220892952038,1267.6687859534002,1264.5035759673597,1360.3061563013475,1079.8067260245862,1321.1319654364916,2732.811295000172,2239.576047578921,1530.7701001016014,1954.6278064568053,937.8533863400643,1202.2196016193875
MER-RH-tp,1176.9989136579113,1127.9759346373376,1478.911791360626,1211.6886187129307,1136.3164061053315,1415.5914729218405,2187.4525035347274,2097.611260657123,2918.623082303506,1778.4110476693209,987.9753330878292,1831.499044161681
MER-RH-UW,1193.000160944631,1127.8387623625763,1297.0789442716693,1185.1048644085063,1611.1534136236414,1139.577606395275,2235.926692265217,1760.5709836303326,1998.968930493539,1907.3705748845346,898.291561315036,1562.7717533048801
MER-RH-VW,1125.693147316803,1109.71204292613,1316.692808381659,1160.7437798418814,1580.5540078569795,1751.5657791742979,2511.433551811236,1919.7332235305996,1712.7577254773873,2517.7258775320925,948.3372595272342,1533.567594701152
MER-SD-SH,2722.0646623097064,1132.7311110122914,1061.3834407791264,5066.391627891514,1295.902333642073,3996.216757017119,1992.9375791709792,1706.9951194489292,2122.763147123207,1811.8296184748756,1229.151780918725,1195.932182780092
MER-SD-t2m,2127.7982352524436,1328.288917062829,1519.2295701233159,1201.3326257206202,1416.0059483392022,3615.778851139722,2369.609404792291,2454.4249526089766,3065.169938389833,1351.193482121618,1135.950909112667,2140.677379695128
MER-SD-TCC,1127.87072114462,1568.1987989466593,1677.6164325117065,2610.1186547416632,1034.7228896689423,5998.994551925778,2637.943961956563,2482.523960062071,2233.149185817686,1914.5420543033147,1926.1887232666468,5086.50332040721
MER-SD-TCWV,2009.4655288275958,1147.2454986030696,1158.7440504497742,2933.2480057692756,1389.637776071943,8023.710645667021,3127.6861706851605,4335.245294037448,2196.0133534613965,1096.5296695602042,2862.4015148276135,2574.0081779423435
MER-SD-tp,1327.265178691242,1269.2632362531929,1158.8479927156968,977.6935293492392,1679.5281113395936,4484.4734304424255,2633.9429932659978,2227.7611411089338,2136.0104334546845,2428.8852506998087,1143.927895720409,1574.8962546659848
MER-SD-UW,1192.587825184672,1247.4569468544792,1820.596261626259,3512.822211061836,1969.4298935559605,9107.286381741622,4790.311566709343,2321.6410130872637,2140.3717098976504,1917.6782493689486,1148.527757306438,1649.115676974139
MER-SD-VW,1121.8697336231617,839.0179726606078,1775.0377613319274,2774.8655199389063,1367.2744637180372,24598.81227220264,2751.954753707047,1842.8347338340823,1931.312126116989,3370.487085515329,7918.279255846224,1315.5833866001371
MER-SH-t2m,1076.6737706571323,2338.8633284212324,1395.1766710500299,1389.691205819417,993.5121877491771,1335.1528452295747,1947.0131168212868,2189.901438326043,2792.242985498277,1875.7091985760514,904.9603899126192,944.6358195508798
MER-SH-TCC,1570.3710377067964,931.3553597166058,936.9939679434759,1511.6654870295204,1756.7406942774537,1288.8069041087635,1990.1274875573085,1715.1147522055344,2418.7006042329294,1573.804523779578,875.0770605517862,982.1715197143005
MER-SH-TCWV,1059.9405632567887,1292.6361525075756,1255.9388458707301,1170.4615314070913,1001.3930640170993,1715.7249558315473,2225.0565919265014,2445.150348959877,2603.6554834641734,1859.8649323623017,1132.4031430664736,871.0011626865193
MER-SH-tp,1258.20324466735,1098.0710005025278,1176.5104965728508,1948.9243776562587,1076.6761295969786,1572.7661320170255,2119.9182617844917,2290.445249911248,2197.167318559973,1538.599134127938,904.3189604377575,1154.0078170483257
MER-SH-UW,1603.2543790994732,1088.8164197271753,1136.705976649689,1334.8673300711966,1188.0431321352205,1284.3270617917635,2115.5251349864902,2404.5687586949666,2321.5476768432973,1355.796052307457,891.1525781736358,1290.1616144298757
MER-SH-VW,1235.9585597709276,1143.2975865550802,1230.073765955509,2135.9487101771397,1242.4675679007482,1328.9392077987573,1788.8988979144078,2322.9716291190043,2379.028899725844,1824.980203633894,1068.2025974899109,1381.0657041230854
MER-t2m-TCC,1300.1544108477156,1221.1513264050138,1398.0342810777165,1270.2428066144707,1238.3232971874495,1431.013432871601,2643.8876676120476,2858.9903228066596,2257.163471908232,1499.8945103618503,860.3557634248656,1483.0665171987382
MER-t2m-TCWV,1267.1224675504045,1044.8457996299758,1534.6984399675089,1329.5451947331924,1331.490391518865,1367.3989999448827,2809.6480128706426,2184.9572552248565,2415.3995619766733,1944.0578700319186,1237.7858675170387,879.9920168164697
MER-t2m-tp,1073.408837290613,1034.821666522364,1482.3173288609603,1098.5737211968346,1480.876964089651,1453.613324614514,2854.518586436684,1763.7974764434277,2396.906304318334,1445.2741941178433,948.1711849354695,1184.8610638525086
MER-t2m-UW,1453.7194165105393,1110.6566989144321,984.7870627157919,1140.5773394879022,1295.734356899971,1362.6849669605235,3134.4993146066195,2245.182960810629,1971.5528504234865,2358.69668792135,917.694772470086,1368.922630208102
MER-t2m-VW,1056.6005830812817,1426.9307340995829,1249.3773235248625,1066.896052814818,1211.0541917942346,1531.6694711521106,2572.94238067423,2075.1945983896976,2657.4021593601087,2335.4712607498373,992.2012366755794,1236.6865452455768
MER-TCC-TCWV,1068.7719221848902,1255.6269909212765,1538.149626887413,1209.7835875909173,1382.9843454932977,1484.8724138302332,2367.8095282613253,2143.6984343540494,1840.1611386335373,2190.499288685208,1004.3139375799196,978.8317112251071
MER-TCC-tp,1142.9118861410213,1706.7812197689148,1231.9141917068341,1134.7527270129167,1304.109862798651,1285.7471192521768,2014.9155350382182,2048.8226999128915,2046.5377585779106,1654.4362777304161,890.5296176549065,1578.4581703376814
MER-TCC-UW,1292.621390248284,1109.1747201827184,1515.029072176926,1178.725306711248,1306.6112845839987,1461.347793718693,2152.0849962858015,2726.918225462491,2132.802318214843,2154.5738037909314,1197.701520957272,1761.1836263840926
MER-TCC-VW,1455.3250958095737,1209.9845424238374,1087.6519639857645,1393.1445029344566,1339.9969746426698,1296.7249430528802,2071.6683652966176,2008.3877431045362,2668.998318763775,1840.314661692535,1031.5482874244756,1632.3003381023784
MER-TCWV-tp,1266.99363775344,1063.5336773123454,1277.6805451873745,1169.825421277034,1255.8465527107153,1343.2823707751284,2650.0512346731475,1796.5046390125901,2184.0021227058787,2237.525829711406,994.7082637248088,1209.182281130081
MER-TCWV-UW,1206.0724904928977,1071.4534799247863,1228.306437976027,1598.2201952391076,1318.0275190171308,1281.6090572593005,2285.7893750122303,2385.411262587333,1981.7179216602756,1876.4792465373625,1091.8061313902583,869.1482044994253
MER-TCWV-VW,1234.1955956632924,1251.9270355492456,1210.2546034659704,1283.3586762152358,901.1594876513036,1475.71075445159,2877.3991401214503,2390.478979470185,2754.09836747218,2984.9696350939025,1240.0502484899944,1120.4979627221862
MER-tp-UW,1097.5496004210434,1359.26889180184,1566.5646498113433,1047.571155453579,1571.5022208687715,1037.5443211808201,2747.298070461088,2207.118851743936,2107.4789978699814,2190.3280686094013,995.4989950510933,1954.4567955519015
MER-tp-VW,1408.3326559674629,1042.5720655707435,1307.6456413389574,1235.5749921765719,1385.032264287139,1391.674654722631,2003.6552151973806,1910.413973938615,2414.9516011008664,1888.1275984511556,1033.7167010969004,1247.5952802211175
MER-UW-VW,1257.192837988427,1048.3121679475905,1242.3294510019014,1473.2375037324925,1268.049580283568,2101.0396545764543,3111.2362893525874,2083.3563185813764,1983.7232175957747,1987.992546625333,1008.3047726055127,1629.9926510082348
MSSHF-RH-SD,2036.7340895550146,1350.0337571997634,873.4193010051038,1657.769776436331,1395.4745862604645,11268.379260912494,3015.5409385005455,7392.589703536875,22532.17953922259,1909.1800892296687,43929.04581649048,1335.4160876932096
MSSHF-RH-SH,1159.8051590975194,1175.3634048003016,1049.4547777257508,1255.506878297585,1402.493569816068,1151.1664117628006,2497.8496204208013,1934.7357551074813,2073.337675432145,1975.4419003208864,893.2032169683569,1198.7796862475766
MSSHF-RH-t2m,1299.117301549623,1109.2221343507633,1442.4454238791604,1398.2825939227944,1208.2503006431773,1208.995502705331,2654.989282921194,2615.2895019331922,3435.5886446020836,1593.6420655000773,911.146712084075,1282.026950393015
MSSHF-RH-TCC,1032.960781767506,1143.5794851002993,1237.3779088900442,1379.6415098985992,1627.595986110522,1027.029956156132,2108.447192265107,2651.0547730835074,2396.7357405423354,2097.8757038461704,923.2522532214472,1146.311903508833
MSSHF-RH-TCWV,1736.6827526800403,1251.0456259000127,955.6536979923618,1577.0036134147879,1268.2867387353506,916.1502038335229,2486.240878017853,2143.9250524160857,1838.4663940913795,1675.7869077112812,1017.859181609513,1050.9143491515802
MSSHF-RH-tp,1237.447634807599,1290.0481814266739,1263.6375192782734,1127.5700938731065,1256.9185972451671,1197.6704701199394,1890.103827615691,1844.6812584243844,1953.5652522728844,1959.1150699256118,896.6172058629103,1782.728510467335
MSSHF-RH-UW,985.4375681332664,1222.036596718937,1198.0036297082293,1183.380975190194,1059.193256643876,1305.062385518903,2111.685427386711,2796.8009865449867,1790.8805903113714,1488.8666704507689,1162.4914370030674,1174.5974275161045
MSSHF-RH-VW,1037.16776387127,1602.4441308063826,1140.7231959234402,1467.1096400249498,1493.1558125850004,1309.0587289639293,2270.165707110965,1919.467805813859,2278.342727154176,2013.5047532470187,1108.129112356131,1248.209501627646
MSSHF-SD-SH,1113.2141479881789,952.384347939334,1849.0661944899625,1598.3942973939115,1987.6434914049553,18449.041004556362,2621.7835580851242,2052.5346596485915,3887.837677454833,2689.3420029843574,2531.5676083664066,1339.6002123524809
MSSHF-SD-t2m,2215.042181597402,835.5615461530728,1523.8837105748669,2213.8325629430697,1189.9897018644097,3260.0766416655174,2432.4649117747917,3649.5397507541775,2723.4262360379043,4724.126099430497,6681.8221378709795,2430.8292213997856
MSSHF-SD-TCC,1479.279403182515,1571.6525305861874,2309.2330604767144,1718.8468686565332,2279.513271871928,5249.784455394135,1759.9890606475574,2623.3350788042567,2451.4982649157737,2576.0800764763776,3368.0999372497718,2415.382526206099
MSSHF-SD-TCWV,9477.243319412784,1115.6943701399537,2652.380017422353,4571.342472402296,1459.2653751514565,2317.250400659417,2404.2020980752004,2830.7767095213076,2369.694277742958,1718.710471659179,1239.9779284361925,1069.3180304591467
MSSHF-SD-tp,1530.313015134097,1574.006904214722,1160.9002366734783,3537.6705577263892,1554.3774351505347,19365.109341665975,2918.417584335557,1523.8102938210143,3459.823463365761,1916.4276063416276,958.2041393134817,1509.4622167118869
