,loss,val_loss
0,5197.17529296875,2557.61767578125
1,2092.4482421875,2043.3719482421875
2,1814.72509765625,1633.886962890625
3,1436.239501953125,1637.6087646484375
4,1261.3232421875,1399.8424072265625
5,1135.5926513671875,1358.6683349609375
6,1040.2462158203125,1252.836181640625
7,1029.2716064453125,1209.4315185546875
8,1044.609375,1220.1678466796875
9,1020.284423828125,1252.3807373046875
10,1027.0164794921875,1136.2484130859375
11,1002.6231079101562,1208.1903076171875
12,985.5159301757812,1215.50830078125
13,967.9146728515625,1189.673583984375
14,988.1070556640625,1160.078857421875
15,953.3849487304688,1236.570068359375
16,978.0324096679688,1235.9967041015625
17,977.290283203125,1175.6846923828125
18,977.9754638671875,1196.966064453125
19,959.7310180664062,1242.8154296875
20,949.1527099609375,1194.62060546875
