,loss,val_loss
0,5044.1650390625,2651.135498046875
1,1691.398193359375,1814.15283203125
2,1652.783203125,1370.265869140625
3,1314.79248046875,1291.8927001953125
4,1228.2862548828125,1195.50439453125
5,1187.0445556640625,1140.79345703125
6,1134.7154541015625,1088.37255859375
7,1116.8963623046875,1077.8270263671875
8,1086.31591796875,1047.932861328125
9,1098.201416015625,1015.4488525390625
10,1084.2763671875,1021.785888671875
11,1074.0484619140625,965.9195556640625
12,1051.411865234375,996.8422241210938
13,1085.9398193359375,974.7305297851562
14,1041.4395751953125,1004.5445556640625
15,1036.6119384765625,977.3221435546875
16,1030.3138427734375,1030.30224609375
17,1011.324462890625,966.9850463867188
18,999.7158813476562,1018.0377807617188
19,1014.72509765625,1010.0230712890625
20,1005.7766723632812,1036.8763427734375
21,1011.908447265625,1020.685546875
