,loss,val_loss
0,4792.10009765625,2302.3544921875
1,1715.1622314453125,1486.727294921875
2,1490.2322998046875,1025.0146484375
3,1225.3763427734375,964.9483032226562
4,1081.5289306640625,942.6067504882812
5,1034.29052734375,938.3755493164062
6,1040.3809814453125,914.9740600585938
7,1030.192626953125,948.7192993164062
8,988.9890747070312,893.216796875
9,1005.9784545898438,911.3248291015625
10,970.1839599609375,919.0408935546875
11,950.9822387695312,921.93017578125
12,952.3775634765625,992.9077758789062
13,926.3346557617188,922.3508911132812
14,943.466064453125,939.2855834960938
15,957.94287109375,931.684814453125
16,932.860595703125,962.0347290039062
17,910.744140625,959.4456176757812
18,1010.73583984375,1014.2269287109375
