,target
2913,27.897136926651
2914,27.745986223220825
2915,27.639788389205933
2917,27.008429765701294
2918,26.040868520736694
2919,28.43735694885254
2923,61.71976041793823
2925,62.17438101768494
2926,61.53542447090149
2927,61.32648277282715
2928,60.78811812400818
2930,57.30583834648132
2932,51.42168879508972
2933,49.76693844795227
2934,49.6176381111145
2936,49.0520179271698
2937,47.216909646987915
2938,53.61761212348938
2940,61.61987805366516
2941,62.381773233413696
2942,67.69845652580261
2943,68.51289820671082
2946,79.81859040260315
2948,83.52387762069702
2949,84.20145606994629
2950,76.85643005371094
2951,77.62930250167847
2952,68.77356719970703
2953,52.07138395309448
2954,51.9951286315918
2956,53.215959310531616
2957,53.632834672927856
2958,55.103429079055786
2959,59.84529423713684
2960,61.30699038505554
2961,61.541743993759155
2964,73.77119588851929
2966,72.96262335777283
2967,72.02272486686707
2968,62.63823628425598
2969,54.07446646690369
2971,55.943358182907104
2972,52.03027606010437
2973,51.43944954872131
2974,44.78366303443909
2976,39.228036642074585
2977,39.04646563529968
2978,36.025197982788086
2982,33.60578918457031
2984,34.25302696228027
2985,38.29714298248291
2986,37.060652017593384
2987,36.67006802558899
2988,35.232722997665405
2989,30.496607065200806
2990,29.042922735214233
2991,28.808385848999023
2992,27.439560890197754
2995,34.225892066955566
2998,47.27860879898071
2999,48.93902397155762
3000,52.46499156951904
3001,48.69960379600525
3002,48.55023789405823
3003,52.90065264701843
3004,56.69318175315857
3005,60.44394135475159
3006,60.44394135475159
3007,60.23098158836365
3008,59.94590449333191
3009,59.99018979072571
3010,61.326345920562744
3012,66.79242134094238
3014,69.94871759414673
3018,75.38894391059875
3019,78.76953148841858
3020,85.87139678001404
3021,102.86111879348755
3022,108.27690410614014
3023,108.27276372909546
3024,98.99209451675415
3025,97.0248851776123
3026,91.7339940071106
3027,88.72899198532104
3028,87.5874547958374
3029,86.41377687454224
3030,86.28825759887695
3031,86.64178395271301
3032,91.11022353172302
3033,87.26970171928406
3034,88.6830084323883
3035,90.8085663318634
3037,99.97343897819519
3038,104.73819756507874
3039,107.37656474113464
3040,107.03519487380981
3041,99.97908878326416
3042,98.54807472229004
3045,89.09682416915894
3046,87.87002849578857
3047,85.8369927406311
3048,85.17916297912598
3050,74.68402099609375
3051,58.096198081970215
3052,52.996400356292725
3054,47.42628526687622
3055,47.02984428405762
3056,43.62604475021362
3057,43.606478691101074
3058,51.73451900482178
3060,94.30892181396484
3061,98.8967113494873
3062,96.55674147605896
3063,108.0796058177948
3064,107.26774048805237
3065,108.10700345039368
3067,109.44658637046814
3068,107.3218343257904
3069,108.53737425804138
3070,120.6599748134613
3071,121.49813866615295
3072,132.48879885673523
3074,134.53946042060852
3075,136.73671984672546
3076,138.91841959953308
3077,140.93035864830017
3078,142.76316475868225
3079,145.95378160476685
3081,150.96369647979736
3082,153.1489062309265
3083,156.42623090744019
3084,157.44408321380615
3085,157.78591346740723
3086,158.0912733078003
3087,164.20218181610107
3089,139.32577896118164
3090,111.28835201263428
3091,107.65412187576294
3092,113.41258454322815
3094,98.15314173698425
3095,91.43756127357483
3096,96.01271367073059
3097,95.22576022148132
3098,103.55275893211365
3099,103.18338131904602
3100,96.06052899360657
3101,99.56249117851257
3102,88.77053666114807
3104,87.16193270683289
3105,84.80516600608826
3106,82.62178540229797
3108,80.57447028160095
3109,78.07153129577637
3110,76.76518487930298
3111,80.16310834884644
3113,76.43225955963135
3115,78.58268785476685
3116,78.19379186630249
3117,73.59560775756836
3118,78.56017446517944
3120,78.73194026947021
3121,77.97582840919495
3122,70.07361578941345
3124,82.37848734855652
3125,82.78013062477112
3127,76.82319235801697
3129,74.39072489738464
3130,69.57659840583801
3133,66.79804253578186
3134,67.01791024208069
3135,66.9906599521637
3136,66.99014067649841
3137,66.92323899269104
3138,65.19271063804626
3140,69.07614398002625
3141,73.58299374580383
3142,83.60446524620056
3145,98.40465664863586
3146,98.3067934513092
3147,97.2208411693573
3148,96.47080206871033
3149,102.92287087440491
3153,123.49425506591797
3154,110.3897876739502
3155,109.9881443977356
3156,106.10784864425659
3157,105.503897190094
3158,104.43863153457642
3159,94.12518167495728
3161,92.38499593734741
3163,100.08228158950806
3164,100.3547887802124
3166,102.30783081054688
3167,104.43944787979126
3168,104.52897119522095
3169,104.24942636489868
3170,97.93560934066772
3171,88.24767303466797
3172,76.52282381057739
3174,58.32934856414795
3175,57.618855476379395
3177,66.63690423965454
3178,73.81827974319458
3179,75.87105226516724
3180,58.31047534942627
3181,61.8445782661438
3182,69.50766134262085
3183,70.11738157272339
3185,93.57726526260376
3186,96.40033960342407
3188,106.55363464355469
3189,108.70661306381226
3192,117.4925422668457
3193,110.91955375671387
3194,110.66615056991577
3195,111.24058437347412
3196,110.22080183029175
3198,108.61981582641602
3199,108.51847553253174
3200,108.44087028503418
3201,108.33842515945435
3202,108.50229549407959
3203,108.496346950531
3204,108.84502363204956
3205,108.43017244338989
3206,107.4797592163086
3207,100.12709951400757
3209,78.22004413604736
3210,73.9413366317749
3211,69.79423141479492
3213,81.09134006500244
3214,86.35446405410767
3215,65.84718942642212
3216,60.59232997894287
3217,55.841928005218506
3218,49.93875074386597
3219,47.45997858047485
3221,44.09479284286499
3223,41.76558876037598
3224,41.411380767822266
3227,46.53458309173584
3228,51.526779651641846
3229,57.88059949874878
3230,61.56076145172119
3231,67.10559034347534
3232,80.15028095245361
3234,93.52196598052979
3236,94.11920380592346
3237,101.70136427879333
3238,105.29179215431213
3240,105.26993680000305
3241,105.57008147239685
3242,99.95133709907532
3244,87.02072215080261
3246,84.07971787452698
3247,87.77207827568054
3248,88.87387442588806
3249,107.16495680809021
3250,112.7791039943695
3251,117.87065577507019
3252,127.10588717460632
3253,128.05568957328796
3254,128.43659090995789
3255,132.9176480770111
3257,138.41449189186096
3258,133.51832509040833
3259,137.337069272995
3260,137.6966688632965
3262,126.95440602302551
3263,122.37654614448547
3264,132.71096444129944
3265,135.5757439136505
3267,137.23957586288452
3268,140.16883945465088
3270,143.43443822860718
3271,142.76748514175415
3272,138.9579849243164
3274,136.75540113449097
3275,137.5315055847168
3276,139.13664770126343
3278,134.487726688385
3279,116.65789747238159
3280,110.95045900344849
3282,99.03994369506836
3284,96.22962665557861
3285,88.34858274459839
3286,86.08970308303833
3287,87.95281982421875
3288,90.0453429222107
3289,80.74518013000488
3290,83.00223350524902
3291,79.31609106063843
3292,78.49050283432007
3293,83.2892370223999
3294,70.34922790527344
3295,67.39816403388977
3297,61.21320366859436
3298,59.54360842704773
3299,61.780961751937866
3300,66.47790360450745
3301,67.51496076583862
3302,77.32323884963989
3303,79.8613908290863
3304,79.57595086097717
3305,78.39894366264343
3307,84.25032210350037
3309,89.58115124702454
3310,92.75750374794006
3311,94.06445050239563
3312,101.37576603889465
3313,105.15383696556091
3314,106.85979723930359
3315,111.22333025932312
3316,112.33723092079163
3318,112.17906498908997
3319,111.6380774974823
3320,105.61923432350159
3321,105.35205006599426
3322,101.9577271938324
3324,90.3157000541687
3327,87.68249487876892
3328,82.79185605049133
3329,78.50225472450256
3330,72.65465998649597
3331,71.5310230255127
3332,61.599863052368164
3333,59.083632707595825
3334,63.115179777145386
3335,63.680976152420044
3336,60.05142331123352
3337,65.32016444206238
3338,61.723997354507446
3339,61.59101366996765
3340,57.90836787223816
3342,44.71122622489929
3343,40.06215500831604
3344,37.194478273391724
3345,32.786802530288696
3346,33.38633179664612
3347,28.701197147369385
3348,27.742077589035034
3349,32.735382318496704
3351,40.156944036483765
3353,46.691075563430786
3354,46.71642065048218
3355,46.715755462646484
3356,48.72492456436157
3357,46.51095390319824
3358,52.2654914855957
3359,52.164822578430176
3360,52.16239356994629
3361,52.13835287094116
3362,52.15530872344971
3363,52.153255462646484
3364,47.91921520233154
3365,47.35574007034302
3366,46.98621654510498
3367,38.276880741119385
3369,37.16206359863281
3370,37.16149091720581
3372,39.89420509338379
3373,40.01232624053955
3375,58.88275480270386
3376,56.98644495010376
3377,61.13927745819092
3379,66.55067586898804
3380,66.79410314559937
3381,62.06014919281006
3382,56.31462240219116
3383,60.82940864562988
3384,62.4639573097229
3385,63.249008655548096
3386,61.64275407791138
3387,62.68502759933472
3388,60.00233697891235
3389,61.0934476852417
3390,61.354533195495605
3391,61.36087942123413
3392,61.332594871520996
3393,61.325584411621094
3394,61.439393043518066
3395,61.62100553512573
3396,61.67974328994751
3397,61.14776086807251
3398,60.216957092285156
3399,60.29580068588257
3401,62.31474733352661
3402,60.646244049072266
3403,61.46141958236694
3404,52.45040225982666
3405,44.5986123085022
3406,40.4156699180603
3407,36.15576934814453
3408,30.252086639404297
3409,31.23433208465576
3410,42.50841426849365
3411,52.96863031387329
3412,64.82802248001099
3413,64.97729063034058
3414,68.59503316879272
3415,74.26244258880615
3416,75.99766230583191
3417,76.92115354537964
3419,73.43165349960327
3420,76.51086616516113
3421,77.09355401992798
3422,91.84142398834229
3423,99.85876989364624
3425,117.8050971031189
3426,119.2872862815857
3427,120.4108395576477
3428,120.53814649581909
3429,120.599112033844
3430,121.25938558578491
3431,128.65086841583252
3432,145.2823452949524
3433,150.01925468444824
3434,149.8829116821289
3435,150.29610013961792
3436,150.71762323379517
3437,155.29580545425415
3438,156.24229335784912
3440,138.89681386947632
3442,114.6470456123352
3444,104.9452486038208
3445,98.54918909072876
3446,96.26732802391052
3447,93.95673036575317
3448,93.40255355834961
3450,97.0254225730896
3451,108.49070572853088
3453,88.40952849388123
3454,79.26889491081238
3456,68.77422881126404
3457,67.625314950943
3459,75.66752982139587
3460,77.92790198326111
3462,63.61076378822327
3463,58.86006426811218
3464,62.55187726020813
3465,69.01634812355042
3466,69.90295624732971
3467,66.87936758995056
3468,70.50070834159851
3474,92.25420022010803
3475,92.758220911026
3476,96.35281586647034
3477,96.36317181587219
3478,96.17383217811584
3480,89.30990624427795
3481,77.32818078994751
3482,76.41869831085205
3483,83.74627351760864
3484,89.54789352416992
3487,101.13560914993286
3488,101.41074848175049
3490,89.74426746368408
3491,80.27467393875122
3492,78.65442705154419
3493,80.66550588607788
3494,86.11137104034424
3495,91.85368251800537
3497,93.17842435836792
3498,94.38367176055908
3499,99.77258634567261
3501,99.14269590377808
3502,85.75587701797485
3503,82.04508256912231
3504,78.8153862953186
3505,78.42862749099731
3506,80.46738147735596
3508,103.10228872299194
3510,130.74905824661255
3511,134.0324559211731
3512,133.85157442092896
3513,126.28778266906738
3514,120.57473945617676
3515,117.2856216430664
3516,110.6690001487732
3517,109.64644861221313
3518,109.27272033691406
3519,109.39375114440918
3520,114.74044179916382
3522,119.87864923477173
3524,107.77449989318848
3525,95.28193759918213
3526,94.32008075714111
3527,91.2238917350769
3528,85.38714981079102
3529,80.1660566329956
3530,78.33905792236328
3531,78.61791849136353
3532,79.39579820632935
3533,79.69565773010254
3534,80.57845497131348
3535,80.42205381393433
3537,61.67494058609009
3538,52.458163261413574
3539,50.480777740478516
3541,23.68789577484131
3543,23.65037488937378
3544,25.87698221206665
3545,26.219555854797363
3546,25.864421367645264
3548,25.278749227523804
3550,22.464186429977417
3551,19.30193257331848
3552,21.54809308052063
3553,21.750062704086304
3554,24.456434965133667
3556,23.039865732192993
3557,22.91067624092102
3558,23.1973717212677
3559,23.56312584877014
3560,24.907395124435425
3561,25.09187388420105
3562,43.99460577964783
3564,46.20348405838013
3565,50.08205723762512
3566,56.875603437423706
3567,57.95693612098694
3568,61.47386384010315
3569,61.61141848564148
3570,62.638147592544556
3571,62.56831765174866
3572,62.22240614891052
3574,61.3083074092865
3576,61.098883867263794
3577,61.41584634780884
3582,79.77776145935059
3583,80.26677751541138
3584,77.62669563293457
3585,80.35912609100342
3586,81.93615674972534
3587,82.019287109375
3588,81.8350875377655
3589,82.5312032699585
3590,81.08689308166504
3591,80.34427452087402
3592,60.93171215057373
3594,57.974674463272095
3595,54.174952030181885
3596,47.52860164642334
3597,47.47880411148071
3599,52.03027391433716
3600,52.057546615600586
3601,50.23637819290161
3602,50.249085426330566
3603,51.97587537765503
3604,50.35879182815552
3606,52.21689414978027
3607,53.89035701751709
3609,51.42447090148926
3611,29.44614267349243
3612,29.35174560546875
3613,28.979292392730713
3614,31.814305305480957
3615,28.65626573562622
3616,26.724876403808594
3617,26.57197380065918
3618,26.340375661849976
3620,24.549508094787598
3621,24.93121862411499
3622,24.643488883972168
3623,24.41832733154297
3624,24.24539613723755
3625,24.40181827545166
3627,23.641728401184082
3629,19.62525177001953
3630,18.64929723739624
3631,18.27015972137451
3632,17.800580978393555
3633,15.799618244171143
3635,13.540066719055176
3637,19.907698154449463
3638,20.579583168029785
3639,24.21050500869751
3640,23.454628944396973
3641,26.445449352264404
3642,34.07486629486084
3643,37.470659017562866
3644,36.56315875053406
3645,36.48469090461731
3646,39.61345171928406
3647,41.62152934074402
3648,43.065682888031006
3649,48.20137977600098
3650,53.759140968322754
3651,58.13112020492554
3653,69.11750078201294
3655,78.26260614395142
3656,78.25547456741333
3658,78.26281499862671
3660,99.7568142414093
3661,102.48166012763977
3662,102.70049929618835
3663,103.08126902580261
3664,104.58915400505066
3665,106.73917126655579
3666,108.76400446891785
3667,107.60145735740662
3668,117.05615258216858
3669,117.55991864204407
3670,116.69576811790466
3671,114.6141607761383
3672,109.16721653938293
3673,110.66945910453796
3674,110.66377902030945
3676,121.96870422363281
3677,119.91387414932251
3678,118.48842120170593
3679,113.41188263893127
3680,107.87094140052795
3681,102.98946022987366
3683,92.04934048652649
3684,85.40286564826965
3686,82.22580933570862
3687,84.86482071876526
3688,88.07098984718323
3689,77.1785032749176
3690,77.0820541381836
3691,74.80792331695557
3692,75.22605800628662
3693,80.56599426269531
3694,84.81729793548584
3695,86.79095506668091
3696,83.18099308013916
3697,90.76029825210571
3698,80.77443504333496
3699,77.24402904510498
3701,78.67535066604614
3702,78.78547763824463
3703,75.5425078868866
3704,75.39357924461365
3705,73.56182670593262
3706,66.4564037322998
3707,73.87349891662598
3708,76.47097110748291
3709,77.80774545669556
3710,78.04706525802612
3711,78.03882074356079
3712,78.28473615646362
3713,78.43897438049316
3714,78.42626142501831
3717,75.57815074920654
3718,72.37574529647827
3719,62.59042453765869
3720,57.38945484161377
3721,56.887789726257324
3722,56.25016212463379
3723,50.527156829833984
3725,51.527772426605225
3726,52.6268150806427
3727,40.843798875808716
3728,40.69994902610779
3729,40.00605845451355
3730,39.096922159194946
3731,37.5304491519928
3732,35.20065712928772
3733,33.10994839668274
3734,31.37208867073059
3735,31.14630675315857
3736,25.84256863594055
3737,18.40436863899231
3738,15.78495717048645
3739,14.38860535621643
3740,14.132468461990356
3741,14.132113218307495
3742,13.870652914047241
3743,14.068473100662231
3744,14.867311716079712
3745,18.211897611618042
3746,18.60391640663147
3747,21.43241858482361
3748,31.76927161216736
3749,34.88890814781189
3750,39.09796166419983
3751,48.131770849227905
3752,51.634735345840454
3753,53.27895712852478
3754,51.27441668510437
3755,43.63722634315491
3757,41.079795360565186
3758,41.069631576538086
3759,41.070003032684326
3760,41.06585216522217
3761,41.035722732543945
3762,41.03489065170288
3763,41.03434610366821
3764,40.89253330230713
3765,40.91525626182556
3767,42.04612708091736
3769,42.22057843208313
3770,43.24005341529846
3772,53.329655170440674
3773,67.74260807037354
3775,75.88641881942749
3776,76.71219062805176
3778,63.552621364593506
3779,60.478880405426025
3780,56.27004671096802
3781,50.771060943603516
3782,56.32421064376831
3783,57.98347187042236
3784,57.20634889602661
3785,57.16167068481445
3786,57.3564829826355
3787,57.71330213546753
3788,58.27427268028259
3789,58.38499474525452
3790,58.43376135826111
3791,58.71031212806702
3792,58.937042474746704
3793,58.93972039222717
3794,58.93976855278015
3795,58.91704559326172
3796,57.80341053009033
3797,61.70826578140259
3798,61.58093881607056
3800,61.50034856796265
3801,54.218419551849365
3802,51.490729570388794
3803,36.704243898391724
3804,52.83570408821106
3805,47.512500524520874
3806,50.028956174850464
3807,51.05193209648132
3808,52.19590735435486
3809,52.30468964576721
3811,48.781566858291626
3813,43.54530930519104
3815,44.68420910835266
3816,49.562525033950806
3818,50.04091548919678
3819,51.06778144836426
3820,51.71721315383911
3822,55.97993850708008
3823,56.05442714691162
3824,56.05437898635864
3825,56.05437898635864
3826,56.164461612701416
3827,52.26131772994995
3828,52.36254549026489
3829,51.98509407043457
3830,54.49835920333862
3831,63.34478807449341
3832,76.34102535247803
3833,77.76883554458618
3834,61.92383289337158
3835,55.72661805152893
3836,54.446375608444214
3838,55.981099128723145
3839,56.94892692565918
3841,57.82540035247803
3842,54.14628267288208
3843,50.70410346984863
3845,49.75268268585205
3846,44.74216842651367
3848,48.33584260940552
3850,65.88138914108276
3851,65.85754442214966
3852,68.44196271896362
3853,68.71926689147949
3857,72.73163652420044
3858,77.85353136062622
3859,78.96254110336304
3860,76.4366626739502
3861,67.82843494415283
3863,54.14091444015503
3864,54.472538471221924
3865,54.60680031776428
3866,52.75948238372803
3869,48.89576768875122
3870,48.39878273010254
3871,48.289427757263184
3872,55.361775398254395
3874,63.20128154754639
3875,67.432861328125
3878,66.3205304145813
3879,54.74134397506714
3880,53.57440376281738
3882,47.63401699066162
3883,47.28020095825195
3884,46.69083499908447
3885,43.46882390975952
3886,50.722041606903076
3887,53.93998980522156
3888,48.98772072792053
3889,55.66629600524902
3891,55.928070068359375
3893,56.48896503448486
3894,59.01572799682617
3895,71.76985597610474
3897,78.46629238128662
3898,78.19863748550415
3899,79.38059711456299
3900,79.99533796310425
3901,87.09902095794678
3902,82.33016633987427
3903,76.58127498626709
3904,75.50767040252686
3905,74.50806140899658
3907,83.10286283493042
3908,81.7870864868164
3909,78.41009902954102
3910,75.15207481384277
3911,74.23949956893921
3912,73.9790997505188
3913,73.97902345657349
3915,73.64911890029907
3916,66.39586973190308
3919,54.97032594680786
3920,57.07953596115112
3922,59.8386173248291
3923,60.724196434020996
3924,57.7325701713562
3925,44.3143744468689
3927,36.57659721374512
3929,35.13517999649048
3930,34.51997089385986
3931,27.24332046508789
3932,25.067193031311035
3933,24.58130931854248
3934,24.459803581237793
3936,17.49373149871826
3937,10.234021663665771
3938,11.230597972869873
3939,14.819503784179688
3940,26.04768466949463
3941,46.35456991195679
3942,48.987743854522705
3943,63.08839416503906
3944,66.10478734970093
3946,74.27820158004761
3947,93.92028474807739
3948,95.3226990699768
3949,98.14054918289185
3950,97.83649158477783
3951,96.40723466873169
3953,98.16016483306885
3954,97.79719686508179
3955,98.29775953292847
3956,98.79029941558838
3957,99.23798656463623
3958,99.98930788040161
3960,100.35387706756592
3962,100.47123718261719
3963,100.34340047836304
3964,101.38511514663696
3965,101.95542430877686
3968,101.09964227676392
3970,86.78295540809631
3971,67.51010155677795
3972,64.86588454246521
3973,52.35014796257019
3974,49.705610513687134
3975,44.952776193618774
3976,42.17569136619568
3977,26.510515451431274
3978,25.709319353103638
3979,22.79681086540222
3980,22.584975957870483
3981,36.423319578170776
3982,41.188188791275024
3983,52.423994302749634
3985,56.14290499687195
3986,58.775806188583374
3987,58.62289547920227
3988,59.97828125953674
3989,62.56780743598938
3990,62.68354415893555
3991,68.22746920585632
3992,79.28935170173645
3993,79.0645501613617
3994,77.96266007423401
3995,77.30232644081116
3996,82.55865454673767
3997,87.58639454841614
3998,87.51277375221252
3999,89.82313847541809
4000,95.65764999389648
4001,99.98848485946655
4004,117.55613398551941
4005,117.11913561820984
4007,116.63889193534851
4008,116.56321310997009
4009,116.39196848869324
4011,98.63678240776062
4013,79.27406001091003
4014,80.06126427650452
4015,87.94642376899719
4016,88.34549069404602
4017,101.24335217475891
4019,102.29254364967346
4020,102.27492904663086
4021,96.79660630226135
4022,87.57040619850159
4023,88.34278655052185
4025,88.557284116745
4026,83.63233685493469
4027,80.81053566932678
4028,80.78154850006104
4029,78.08689880371094
4031,67.15140056610107
4032,58.74754285812378
4033,57.06982135772705
4034,47.58531737327576
4035,47.42266297340393
4036,49.4754364490509
4037,47.33715033531189
4038,47.34399914741516
4039,47.52373480796814
4040,47.209020376205444
4041,50.33719229698181
4043,55.28539752960205
4044,51.61328458786011
4045,42.640090465545654
4047,25.97362995147705
4048,21.292573928833008
4049,20.063233375549316
4050,23.061913013458252
4051,32.40271472930908
4052,31.177032470703125
4053,31.086783409118652
4054,30.88912296295166
4055,30.85085105895996
4058,30.680821180343628
4060,31.55543828010559
4061,37.55624175071716
4062,41.071874380111694
4064,55.54652380943298
4065,58.29754567146301
4066,58.277693033218384
4067,60.1806857585907
4068,64.94433331489563
4069,65.45994114875793
4070,66.36627984046936
4071,64.0531861782074
4072,60.74671149253845
4074,63.056912422180176
4076,64.47410154342651
4077,64.47082662582397
4078,64.46329927444458
4079,64.46329927444458
4080,61.16941976547241
4081,51.65485429763794
4082,50.797507762908936
4083,50.11421251296997
4084,50.18834400177002
4085,50.373995304107666
4086,50.3877911567688
4087,56.82888841629028
4088,59.66065835952759
4089,64.84683132171631
4093,59.9402642250061
4094,55.89350986480713
4096,50.75376081466675
4098,42.78003931045532
4100,41.14497518539429
4101,40.32989692687988
4102,40.052767753601074
4103,40.36427974700928
4104,36.74884843826294
4105,35.27238082885742
4107,35.24645471572876
4108,35.24910259246826
4110,36.19203758239746
4113,60.01535606384277
4115,63.96779918670654
4117,61.92646598815918
4121,42.03173303604126
4122,42.74606513977051
4123,42.15958070755005
4124,42.14935827255249
4125,42.081138134002686
4127,43.276418685913086
4129,53.53983545303345
4130,57.2185378074646
4132,65.36323356628418
4134,65.82201433181763
4135,66.15057516098022
4139,81.75433492660522
4140,91.32651090621948
4142,75.55311727523804
4143,71.98375654220581
4144,77.49427223205566
4145,75.75927400588989
4146,75.59263801574707
4147,74.75969076156616
4148,73.06402969360352
4149,75.4974889755249
4150,75.02468538284302
4151,74.25356340408325
4152,73.44932460784912
4153,72.58992719650269
4154,71.8690881729126
4156,72.00119543075562
4157,70.69203805923462
4158,67.57013320922852
4159,60.410605907440186
4160,56.73195266723633
4161,52.38133955001831
4162,48.553380489349365
4163,48.28348255157471
4164,48.17190647125244
4165,47.881710052490234
4166,45.450894355773926
4167,52.7921404838562
4168,56.204562187194824
4171,31.17295789718628
4172,30.411429405212402
4173,28.426725387573242
4174,22.694478511810303
4176,21.732340335845947
4177,21.897228717803955
4178,20.770812034606934
4180,17.936321258544922
4181,17.927125930786133
4182,17.958282947540283
4183,17.975300788879395
4185,21.498908519744873
4187,24.549033641815186
4188,35.034459590911865
4189,40.027809619903564
4190,45.58576536178589
4193,46.44567012786865
4194,46.23351764678955
4195,46.19557046890259
4196,46.29405975341797
4197,38.6989049911499
4198,35.26068449020386
4200,40.365535736083984
4201,43.994797229766846
4202,50.08599662780762
4203,52.46633052825928
4204,55.05090618133545
4205,64.0757064819336
4207,67.75293970108032
4208,70.73966073989868
4209,72.52034568786621
4210,72.48574781417847
4212,75.69777369499207
4213,75.9938325881958
4214,75.82205104827881
4216,71.19624662399292
4217,69.96186685562134
4218,63.104125022888184
4220,62.73330640792847
4221,66.2133264541626
4222,72.04319858551025
4223,73.2020525932312
4224,79.81069803237915
4226,88.91698884963989
4227,89.51469612121582
4229,89.99185371398926
4230,88.34423494338989
4231,93.28326845169067
4232,87.31168270111084
4233,84.97877788543701
4234,85.16545152664185
4235,76.58566999435425
4237,72.20690965652466
4238,69.96140003204346
4239,68.33330202102661
4241,65.39778017997742
4242,64.89702010154724
4243,64.58389186859131
4244,64.36514377593994
4246,64.26293754577637
4247,63.99995756149292
4248,64.42974615097046
4249,65.68801259994507
4250,56.78346109390259
4251,52.12666702270508
4252,46.29225015640259
4254,38.50341272354126
4255,30.872714519500732
4256,32.915953636169434
4257,35.23777484893799
4258,38.34032344818115
4260,63.163358211517334
4262,69.9347574710846
4263,76.01905274391174
4264,76.40921998023987
4265,79.06385445594788
4266,78.29148745536804
4267,78.4245810508728
4268,77.60169553756714
4269,77.46421813964844
4270,77.5709958076477
4272,78.71380996704102
4274,83.71863174438477
4275,86.07933759689331
4276,94.08065986633301
4277,96.51603555679321
4278,93.63101387023926
4279,105.79170942306519
4281,112.58727359771729
4282,123.37936210632324
4286,126.3142442703247
4287,126.09202718734741
4288,129.36958360671997
4289,109.158127784729
4290,101.4463963508606
4292,88.05533337593079
4294,79.51829695701599
4295,76.64849352836609
4296,74.69664072990417
4297,74.18518018722534
4298,74.03323984146118
4300,74.21620726585388
4301,74.76943564414978
4302,79.20543885231018
4303,78.04095768928528
4304,84.30379271507263
4305,82.365793466568
4306,74.41138195991516
4308,71.82151818275452
4309,57.86102223396301
4310,55.34310984611511
4312,52.63821482658386
4313,49.87391495704651
4314,50.294678926467896
4315,50.32698035240173
4317,50.67728400230408
4318,57.667887926101685
4321,69.9374611377716
4323,70.90624451637268
4324,74.93857645988464
4325,89.07177901268005
4328,98.6216447353363
4329,103.20790982246399
4330,107.11725664138794
4333,108.5312294960022
4334,108.7621169090271
4335,109.53987646102905
4337,108.79109930992126
4338,108.65260100364685
4339,108.5526831150055
4341,107.41432309150696
4342,100.45664429664612
4343,100.52072405815125
4344,101.19589424133301
4345,101.17906713485718
4347,94.91722917556763
4349,80.20498085021973
4350,76.0569920539856
4351,67.23070478439331
4352,67.0526237487793
4353,65.68438148498535
4356,43.504897117614746
4357,41.99227952957153
4358,36.333102226257324
4359,31.7682843208313
4360,27.598413467407227
4362,23.187652587890625
4363,18.01515483856201
4365,11.214583396911621
4366,11.389709234237671
4367,12.851327180862427
4368,14.089324712753296
4370,26.22350287437439
4371,26.2468421459198
4372,21.393984079360962
4374,19.95383310317993
4375,21.68577003479004
4376,23.566810131072998
4377,25.329643726348877
4378,25.324885845184326
4379,25.30737543106079
4380,25.266681671142578
4381,25.06552028656006
4383,31.855947017669678
4384,33.637306213378906
4385,33.65006494522095
4386,33.71941328048706
4387,37.47098684310913
4388,38.53197145462036
4389,38.83820724487305
4390,39.5022611618042
4391,40.822200775146484
4392,40.24020051956177
4393,40.91670799255371
4394,40.88451099395752
4395,40.03915882110596
4396,40.72583866119385
4397,39.759687423706055
4398,38.960054874420166
4399,30.18896722793579
4400,30.165173530578613
4401,34.07861280441284
4403,37.578157901763916
4406,34.330578327178955
4408,33.22310924530029
4409,32.93616056442261
4410,32.83674764633179
4411,32.8314414024353
4412,28.779897689819336
4413,26.31743860244751
4414,26.86387586593628
4415,28.969665050506592
4416,30.285984992980957
4417,29.504634857177734
4418,29.691382884979248
4419,30.77362823486328
4421,34.723430156707764
4422,34.1029634475708
4423,33.31005096435547
4424,33.06561851501465
4425,33.06525659561157
4426,32.29995155334473
4427,31.878496170043945
4429,28.786524772644043
4430,30.162485122680664
4431,30.928536891937256
4432,29.24972677230835
4435,39.18536615371704
4436,41.57419157028198
4437,41.105732917785645
4438,41.89811086654663
4439,42.44903755187988
4440,42.98100566864014
4441,43.454885482788086
4444,46.21007537841797
4445,44.57619047164917
4446,44.90316820144653
4447,48.175803661346436
4449,53.982778549194336
4451,50.825809478759766
4453,51.150352478027344
4454,51.29559850692749
4455,51.29933214187622
4456,53.07037019729614
4458,59.6690616607666
4460,59.8250412940979
4461,55.156166076660156
4462,54.35084915161133
4463,53.20687007904053
4464,50.0061936378479
4465,43.0308632850647
4466,40.65580368041992
4467,40.25497388839722
4468,39.64101219177246
4469,39.43311166763306
4470,39.29530477523804
4471,39.190107345581055
4472,38.660571575164795
4475,33.24901533126831
4477,33.71990346908569
4478,30.85810375213623
4479,29.32400417327881
4480,27.28394317626953
4481,32.87685489654541
4482,32.89467191696167
4483,34.48106575012207
4484,37.72783374786377
4485,37.82670068740845
4486,40.111403942108154
4487,40.95032024383545
4488,35.90426254272461
4490,44.348095417022705
4492,50.80310821533203
4493,56.55164957046509
4495,63.968963623046875
4498,73.33914041519165
4499,80.740957736969
4500,84.44761276245117
4501,96.16971969604492
4502,97.45828533172607
4505,109.8216462135315
4506,117.61033153533936
4508,106.96264505386353
4509,106.05711317062378
