,years,data,hindcast
0,1982,35.431,47.30072661328736
1,1984,21.79,64.19822057429595
2,1985,78.559,72.11910623352344
3,1986,64.688,80.38561969765993
4,1989,78.439,80.82753201291047
5,1994,85.773,78.55390097222646
6,1996,11.86,17.807667988582338
7,1997,28.147,38.36910669149819
8,1999,65.297,65.09151657867432
9,2000,76.353,62.434697867281194
10,2001,95.436,68.67570390969738
11,2002,60.53,32.98375490926132
12,2006,51.755,34.87619775579162
13,2008,37.054,54.54749060665108
14,2009,23.97,52.84752813623613
15,2011,17.259,18.22549727977635
16,2012,93.777,64.09622564697266
17,2014,52.13,68.56680901432007
18,2017,30.591,50.605940398100685
19,2018,102.506,65.38638734705934
20,2021,51.776,45.22136976619382
21,1980,41.59,40.503067722690105
22,1981,35.788,16.89765538114763
23,1983,105.42,97.24695311720693
24,1987,33.606,59.1937440318473
25,1988,27.742,42.265936951849504
26,1990,64.463,32.55204588218825
27,1991,46.967,32.823842951793225
28,1992,57.617,63.33846409581296
29,1993,50.114,43.34787254591892
30,1995,42.515,44.460044362874235
31,1998,131.575,99.01108687403328
32,2003,51.564,43.83559157518815
33,2004,45.281,36.20347563119411
34,2005,77.407,36.742139501861445
35,2007,1.605,42.703501517794756
36,2010,27.16,50.67930674458018
37,2013,31.149,35.558524030283515
38,2015,27.186,41.56257719119419
39,2016,67.439,77.27623956504519
40,2019,32.685,47.11349091012659
41,2020,24.385,39.94243941536955
