,pc1
0,-1.6151477759195356
1,1.7600675921362336
2,3.3422368219242835
3,4.9934439978982095
4,5.0817144385451165
5,4.627564583690115
6,-7.50628316858651
7,-3.3992076425020534
8,1.9385003472630005
9,1.4078100942867586
10,2.654429241190996
11,-4.474912841138945
12,-4.096903995950695
13,-0.16763199307533877
14,-0.5071935557841403
15,-7.422823227833396
16,1.7396944618389434
17,2.632677866387818
18,-0.9549428729348667
19,1.9973997527807739
20,-2.0304920395231782
21,-7.856503888998454
22,-30.40845022405909
23,46.355006579212855
24,10.000042016293662
25,-6.172308261465745
26,-15.452686292486002
27,-15.193019024697131
28,13.959790869818443
29,-5.138657457048112
30,-4.076119816593393
31,48.04041030087549
32,-4.672704428330597
33,-11.964213117166624
34,-11.449588821341592
35,-5.754271394897012
36,1.8655883580636754
37,-12.580381717909516
38,-6.8442783735329895
39,27.27554913170994
40,-1.5410916937727772
41,-8.392112389187986
