,pc1
0,78.57819128452182
1,478.9512279373253
2,199.35482708983022
3,12.4619969964717
4,360.53761418473016
5,-393.8684376666226
6,24.634301489025972
7,-564.5906792614728
8,93.69537318403977
9,-349.84915680038256
10,-526.8799342593586
11,-146.77107613472396
12,-55.57303682463398
13,-313.4047544385875
14,23.29754400976533
15,-201.63765591016792
16,-256.9445005965852
17,668.1351936374267
18,198.9878575568973
19,191.47061324584456
20,479.41988325010453
21,-308.67650540743944
22,-986.5437640654379
23,-268.1537595294984
24,724.0548609187506
25,-311.2929081226118
26,-60.100476767519154
27,337.16143157932544
28,-1031.3575472367897
29,-37.157878137987396
30,141.5790085140721
31,-611.3160297238577
32,-180.23458217490014
33,135.85505802249892
34,1073.0981010185162
35,-812.3099265020156
36,-588.6569283805013
37,-53.198099064149886
38,1244.6756431375413
39,890.3433210188269
40,307.01890289943645
41,395.2248084964191
