,pc1
0,-13.839363162042366
1,-219.1952045104095
2,332.01089456795665
3,-565.9013918790399
4,444.7870640245037
5,41.67858687675375
6,16.94973977111405
7,318.11379513033376
8,-534.8727001439935
9,68.18589490724315
10,-461.58192212113767
11,-3.497236787207815
12,278.9632416072355
13,-294.42493302760283
14,131.3986959342955
15,-93.23318696636855
16,284.41318564681785
17,88.04143156014662
18,-43.987031461365014
19,346.8684353567147
20,-120.8739816538724
21,280.17277225579795
22,-714.3101936010785
23,-78.32041436033165
24,-942.7565303229569
25,-93.36413491388498
26,-316.1586242228155
27,1317.5933637488515
28,-527.7196866561163
29,-304.44873974910286
30,-113.24277667271339
31,140.27655715868576
32,-496.30594095613014
33,-1114.3204531682643
34,149.95990230344015
35,0.12659363460279938
36,178.629857079199
37,1330.6165402458755
38,387.8048702340227
39,-34.11957632353506
40,982.3735329303317
41,-32.489419715382766
