,years,data,hindcast
0,1980,87.79,80.69039535575827
1,1981,69.787,68.64047383576685
2,1982,93.726,100.98428344752952
3,1984,54.762,48.29636129016745
4,1985,126.504,107.60179178015747
5,1987,96.289,83.94809154071082
6,1990,81.754,82.49704605329599
7,1991,100.819,100.16882596417118
8,1993,49.037,50.11707063946246
9,1995,64.76,85.50349400394919
10,1996,28.135,54.41764527866323
11,1997,112.482,81.29725323887628
12,1999,86.734,97.8715399735708
13,2000,55.016,64.2261249735661
14,2004,70.647,89.2127105834895
15,2007,100.404,76.03170466679353
16,2009,75.436,98.19133315565958
17,2010,33.738,86.66858215938626
18,2011,94.747,78.9213829204056
19,2012,122.004,101.85609794917252
20,2019,106.981,74.40979118944766
21,1983,40.005,67.87056126345108
22,1986,56.932,43.11412484558001
23,1988,31.234,58.94631209538693
24,1989,67.167,37.42723285836755
25,1992,52.1,58.57181708224071
26,1994,51.526,53.02562091981957
27,1998,136.999,93.69587732581206
28,2001,56.749,47.75906717235093
29,2002,77.791,53.31712416360244
30,2003,47.241,58.07696262251445
31,2005,55.748,64.3880161892191
32,2006,34.652,48.54107392839305
33,2008,40.784,33.1563589536941
34,2013,63.597,64.62907121642297
35,2014,53.205,60.899154358427076
36,2015,35.568,65.34277465517194
37,2016,113.147,94.0200733673496
38,2017,63.719,70.54993062582534
39,2018,26.89,60.046637866710455
40,2020,67.278,85.35098986912482
41,2021,106.484,60.08721862053576
