,pc1
0,-254.37237458844413
1,-202.3332334344189
2,-253.35604713553468
3,245.80615535346556
4,-144.55159998574976
5,-131.56162060147852
6,-89.28830608683963
7,224.14194438595038
8,-40.21899990363186
9,111.27710167687104
10,17.941456480476145
11,-321.8601175111533
12,111.90174676242222
13,285.34253821988455
14,91.57279418026633
15,3.6215308118296305
16,-38.891347940207744
17,-110.76738888035574
18,338.16808258495024
19,150.03630067701852
20,7.39738028830637
21,-273.77174731023655
22,76.53307873938729
23,98.9451753707144
24,170.20352656921855
25,57.46971111234286
26,-146.8042224813364
27,738.4134725176666
28,173.4860232486936
29,-37.35484184627657
30,-93.8674901084844
31,-59.70696454576544
32,-207.59275245399732
33,-7.721742365391509
34,423.0633538821057
35,-228.7312384113546
36,-213.65610379106576
37,-540.6691840483752
38,48.28090846262583
39,282.61797542901627
40,-124.22157493271934
41,-134.91313476997652
