,years,data,hindcast
0,1980,70.785,63.5273494369536
1,1981,133.083,101.98139053559665
2,1983,81.02,64.39891706237522
3,1984,62.897,48.31000572863282
4,1985,66.121,40.919097889846
5,1986,80.055,85.26858342328643
6,1989,101.191,57.72319433109757
7,1992,89.11,90.22112855325585
8,1993,13.215,34.08623072788258
9,1996,22.462,56.52430410986909
10,1997,28.956,44.95839149131413
11,1999,87.335,65.77585056538464
12,2000,60.097,77.94887538344332
13,2004,47.676,63.87624361131565
14,2005,63.614,85.18084319868659
15,2006,63.245,62.446676344547306
16,2009,55.879,60.48167416577467
17,2011,20.289,48.78234436966414
18,2012,29.574,73.97111763406785
19,2018,81.364,79.9310256646106
20,2019,101.839,53.493755772395154
21,1982,72.01,66.8785687606976
22,1987,77.728,75.21611561397381
23,1988,114.519,85.88318997993204
24,1990,25.981,46.75394390183479
25,1991,29.05,36.05624789601267
26,1994,94.185,66.82575676879289
27,1995,94.794,52.469217955609146
28,1998,89.451,69.57735495223109
29,2001,86.263,86.8285178232045
30,2002,40.985,49.32872860181839
31,2003,22.165,74.89294085250789
32,2007,65.31,64.58981021553573
33,2008,110.582,78.86844243270579
34,2010,56.222,64.51204690052657
35,2013,46.14,64.2190469889721
36,2014,34.11,53.93967091157889
37,2015,61.79,40.61162828902379
38,2016,69.496,76.36683538238533
39,2017,58.125,58.587918605746886
40,2020,49.325,56.37301128470199
41,2021,54.855,84.30700588220796
