,loss,val_loss
0,4976.57763671875,2725.583740234375
1,2061.905517578125,1964.5306396484375
2,1641.1514892578125,1401.7838134765625
3,1184.699462890625,1230.3421630859375
4,994.741455078125,1240.88232421875
5,931.1512451171875,1183.9158935546875
6,949.95458984375,1219.0355224609375
7,922.1773681640625,1258.516357421875
8,927.0984497070312,1160.6573486328125
9,915.7510375976562,1184.553955078125
10,878.017822265625,1215.7222900390625
11,900.34326171875,1216.9561767578125
12,921.2330322265625,1210.1968994140625
13,915.4028930664062,1198.624755859375
14,883.361572265625,1284.852294921875
15,916.9498901367188,1155.9066162109375
16,888.424560546875,1169.1348876953125
17,867.0934448242188,1258.4613037109375
18,896.428955078125,1208.1893310546875
19,869.0363159179688,1235.360107421875
20,912.153076171875,1188.6097412109375
21,873.8704833984375,1217.2457275390625
22,858.7831420898438,1190.01220703125
23,867.08740234375,1290.2310791015625
24,882.0774536132812,1222.577880859375
25,889.298583984375,1189.1153564453125
