,loss,val_loss
0,4484.8759765625,2066.833251953125
1,2013.7637939453125,1300.347412109375
2,1511.4342041015625,1469.402099609375
3,1206.6683349609375,1106.9571533203125
4,1170.52392578125,1230.2919921875
5,1070.1380615234375,1102.038330078125
6,1063.830078125,1140.9710693359375
7,1073.701171875,1150.336669921875
8,1017.3733520507812,1066.3660888671875
9,1031.273193359375,1125.8172607421875
10,1020.1649780273438,1138.8583984375
11,1039.335205078125,1077.4212646484375
12,993.9368286132812,1151.4537353515625
13,1040.646240234375,1054.22705078125
14,1051.70458984375,1089.0511474609375
15,1018.6678466796875,1163.332275390625
16,1062.0599365234375,1046.36328125
17,1028.3975830078125,1164.7672119140625
18,999.7545776367188,1064.175048828125
19,1089.9515380859375,1109.010009765625
20,1011.4898681640625,1125.2117919921875
21,987.6539306640625,1028.1683349609375
22,1001.3173217773438,1035.7601318359375
23,1017.6474609375,1211.1771240234375
24,1075.60888671875,1000.8382568359375
25,1025.5390625,1114.7227783203125
26,983.41259765625,1033.327392578125
27,1004.898681640625,1066.720703125
28,1011.6813354492188,1197.3592529296875
29,1053.306396484375,1061.601318359375
30,986.0809936523438,1189.4481201171875
31,981.517333984375,1031.7803955078125
32,979.9371948242188,1082.456787109375
33,949.6365966796875,1026.9229736328125
34,943.673095703125,1143.05126953125
