,loss,val_loss
0,5338.10205078125,3845.989990234375
1,3206.851318359375,2122.941162109375
2,1634.6229248046875,1228.5576171875
3,1044.6077880859375,1134.7135009765625
4,986.931640625,1179.9415283203125
5,980.7537231445312,1073.19921875
6,958.693359375,1001.9481811523438
7,945.3847045898438,1010.4033813476562
8,936.0364990234375,1047.7786865234375
9,946.8201904296875,1119.5419921875
10,925.32958984375,1048.2943115234375
11,928.471923828125,1053.9197998046875
12,918.8078002929688,1067.9178466796875
13,923.34521484375,1072.1685791015625
14,919.883056640625,1013.2305297851562
15,916.2390747070312,1056.7537841796875
16,909.37890625,1052.4620361328125
