,years,data,hindcast
0,1981,133.083,86.78674295535569
1,1982,72.01,46.42605522544629
2,1984,62.897,52.357414784945675
3,1985,66.121,50.95187629931076
4,1986,80.055,66.22228615635849
5,1989,101.191,74.9405665055747
6,1996,22.462,67.52308645499986
7,1997,28.956,52.64457925372182
8,1999,87.335,77.18844147032219
9,2000,60.097,62.88760168700854
10,2001,86.263,101.28997959075161
11,2002,40.985,29.869132353346963
12,2006,63.245,64.00235180770197
13,2008,110.582,89.11692941806893
14,2009,55.879,54.519642424373735
15,2011,20.289,58.09850285788993
16,2012,29.574,72.04300586097334
17,2014,34.11,48.893040317933114
18,2017,58.125,53.11430309196523
19,2018,81.364,60.39301844181689
20,2021,54.855,80.20944304213408
21,1980,70.785,82.25311314626407
22,1983,81.02,81.70418027122776
23,1987,77.728,80.2443751500129
24,1988,114.519,84.5295586185961
25,1990,25.981,37.281149579411434
26,1991,29.05,51.299541957816565
27,1992,89.11,65.5412139750604
28,1993,13.215,52.72342192646241
29,1994,94.185,74.57064580269993
30,1995,94.794,53.73395031328481
31,1998,89.451,68.86094646703324
32,2003,22.165,66.82690364669642
33,2004,47.676,60.27086047748517
34,2005,63.614,73.36726260576873
35,2007,65.31,51.3161402781346
36,2010,56.222,68.05693830475528
37,2013,46.14,75.19969535627175
38,2015,61.79,35.34018120116236
39,2016,69.496,77.10288770716488
40,2019,101.839,76.09109640287673
41,2020,49.325,47.10093681181482
