,years,data,hindcast
0,1981,37.258,37.89594054634153
1,1984,27.303,47.78618025166499
2,1985,104.175,72.6482770601833
3,1988,72.625,39.61703605220637
4,1989,58.181,50.2460457463292
5,1995,22.497,50.178782318467675
6,1996,98.744,86.59154181139597
7,1998,67.593,79.21282724178465
8,1999,99.367,80.16900868783745
9,2000,51.303,86.372772228086
10,2001,107.73,92.7757870567637
11,2007,52.895,65.97579927955476
12,2008,114.817,120.93813056866304
13,2010,146.264,124.95529778339963
14,2011,128.736,98.06675638821457
15,2013,40.892,44.98866843953242
16,2016,57.581,80.38156981946531
17,2017,75.391,101.53935821492266
18,2018,94.606,90.45057348434804
19,2020,91.375,78.17843244851302
20,2021,99.275,119.63921457232607
21,1980,67.597,94.22438240341671
22,1982,88.868,79.88913375556928
23,1983,31.294,49.268616872589654
24,1986,85.939,72.09233447555329
25,1987,87.189,62.99978858385154
26,1990,43.995,47.66975508990176
27,1991,22.764,37.69278254853778
28,1992,128.278,77.3614829981043
29,1993,65.7,54.02571886307527
30,1994,89.989,103.08088798766292
31,1997,54.355,83.12972741023503
32,2002,146.934,137.03445352103878
33,2003,22.521,61.09161795912297
34,2004,153.639,127.90305923194833
35,2005,101.65,83.03752490646187
36,2006,192.569,119.59449823186873
37,2009,46.274,60.23895872322764
38,2012,90.667,79.89413564813665
39,2014,126.343,161.3273314283635
40,2015,123.29,130.468370028941
41,2019,76.337,124.16743933239277
