,pc1
0,201.00597135657188
1,152.05165270651975
2,28.99022591243124
3,192.4869606620252
4,139.87590744149412
5,140.2088453054021
6,-40.02559635176543
7,-3.5027258217309836
8,-8.23559505362039
9,-38.94273929153353
10,-70.63612970302968
11,62.0173934220785
12,-210.0329875437628
13,-229.91700347867547
14,-96.82516114582505
15,165.8986664047528
16,-9.287721764434618
17,-114.01370878819596
18,-59.12687921517818
19,1.617280753288446
20,-203.603664344437
21,30.163968030058964
22,-38.35873235720507
23,-184.72525557692154
24,-75.62754813909206
25,-119.09005187376448
26,-192.36783852662296
27,-240.05791471700002
28,-50.44094033225972
29,-161.98623776053716
30,72.49819560682022
31,-22.86864679744925
32,234.79674063221154
33,-128.2111356594781
34,191.14854098390802
35,-23.309376128080874
36,151.43349661715058
37,-132.28685940790865
38,-38.33482323681356
39,350.91705603657334
40,203.41076450445627
41,173.29222265793445
