,pc1,target,phase_label,year_glvar
0,201.00597135657188,37.258,1,1981
1,152.05165270651975,27.303,1,1984
2,28.99022591243124,104.175,1,1985
3,192.4869606620252,72.625,1,1988
4,139.87590744149412,58.181,1,1989
5,140.2088453054021,22.497,1,1995
6,-40.02559635176543,98.744,1,1996
7,-3.5027258217309836,67.593,1,1998
8,-8.23559505362039,99.367,1,1999
9,-38.94273929153353,51.303,1,2000
10,-70.63612970302968,107.73,1,2001
11,62.0173934220785,52.895,1,2007
12,-210.0329875437628,114.817,1,2008
13,-229.91700347867547,146.264,1,2010
14,-96.82516114582505,128.736,1,2011
15,165.8986664047528,40.892,1,2013
16,-9.287721764434618,57.581,1,2016
17,-114.01370878819596,75.391,1,2017
18,-59.12687921517818,94.606,1,2018
19,1.617280753288446,91.375,1,2020
20,-203.603664344437,99.275,1,2021
0,30.163968030058964,67.597,2,1980
1,-38.35873235720507,88.868,2,1982
2,-184.72525557692154,31.294,2,1983
3,-75.62754813909206,85.939,2,1986
4,-119.09005187376448,87.189,2,1987
5,-192.36783852662296,43.995,2,1990
6,-240.05791471700002,22.764,2,1991
7,-50.44094033225972,128.278,2,1992
8,-161.98623776053716,65.7,2,1993
9,72.49819560682022,89.989,2,1994
10,-22.86864679744925,54.355,2,1997
11,234.79674063221154,146.934,2,2002
12,-128.2111356594781,22.521,2,2003
13,191.14854098390802,153.639,2,2004
14,-23.309376128080874,101.65,2,2005
15,151.43349661715058,192.569,2,2006
16,-132.28685940790865,46.274,2,2009
17,-38.33482323681356,90.667,2,2012
18,350.91705603657334,126.343,2,2014
19,203.41076450445627,123.29,2,2015
20,173.29222265793445,76.337,2,2019
