,pc1
0,251.75583189085452
1,95.01474017040698
2,180.08339174364707
3,-48.435634113642486
4,129.57703161408884
5,-167.47588659057925
6,-220.7650660187882
7,-338.90577806479536
8,-69.58088245390982
9,-16.54479512974638
10,-272.2722749381432
11,-89.25647151203424
12,123.52040921981951
13,108.03527209212321
14,160.75529617286588
15,343.1389080283519
16,-157.33341245582363
17,-181.4315043700687
18,-281.3424738028785
19,387.4302128616674
20,64.02668300623644
21,87.95583915251436
22,84.14999785761016
23,109.06188456019409
24,-168.60349023889856
25,1.8529875631831534
26,155.19133944483582
27,150.86007179233522
28,113.23378982473845
29,2.842681452542116
30,66.6437018575761
31,121.27448015046271
32,-78.40835566111335
33,1.0898113590524607
34,44.596394069219436
35,93.20238142873944
36,-228.57145820782927
37,-62.29881856861425
38,64.31147248616819
39,-251.2854161722727
40,-16.207059280712926
41,-290.89811936935695
