,pc1
0,-219.04859578206336
1,113.04659480880252
2,-4.983775381048787
3,356.20582439319213
4,-104.58751925819612
5,96.17269917250931
6,-115.2514996130755
7,-35.3779648999788
8,-60.08802365792485
9,-142.34577899438486
10,208.856154906802
11,-282.24211776183495
12,-40.53180232568765
13,-34.29572728949294
14,19.193596085498164
15,-54.13265509297711
16,-81.16843303433649
17,326.87409689056597
18,-104.05239297303325
19,195.78804894211984
20,-38.03082373816824
21,59.19613162114945
22,161.01045060704197
23,-196.6121007602543
24,181.62983488332074
25,-109.2700263466805
26,54.308139306285675
27,151.7954132173316
28,-31.341135111910365
29,152.13543208397263
30,-310.6499519107156
31,-35.88626186689343
32,-15.933041847644287
33,-187.39618142618303
34,228.79072150167477
35,-117.32731287500188
36,-84.09844871780774
37,-244.87332159136037
38,137.49897348697135
39,-120.04592757817275
40,161.61235401912532
41,165.44610586384027
