,loss,val_loss
0,5419.9716796875,3088.412109375
1,2746.214599609375,1213.616455078125
2,1212.4949951171875,1033.904541015625
3,1050.91455078125,1193.0841064453125
4,1045.0233154296875,1129.08935546875
5,1010.5252075195312,1027.208984375
6,985.247802734375,1041.74365234375
7,970.2977294921875,1040.965576171875
8,960.8911743164062,1038.7213134765625
9,953.7748413085938,1052.7392578125
10,947.0909423828125,1039.281005859375
11,945.5418090820312,988.2059326171875
12,965.1767578125,1054.8182373046875
13,934.235595703125,1046.5567626953125
14,927.4615478515625,1047.464111328125
15,930.9193725585938,1022.7925415039062
16,928.4583129882812,1074.5860595703125
17,916.9398803710938,1058.806396484375
18,911.169677734375,1061.4544677734375
19,911.3616943359375,1062.6849365234375
20,902.2301635742188,1064.5767822265625
21,900.675537109375,1072.109619140625
