,pc1,target,phase_label,year_glvar
0,-26.66888396487581,35.788,1,1981
1,-89.94193832438212,105.42,1,1983
2,-2.812939196620089,78.439,1,1989
3,30.4004423650807,64.463,1,1990
4,-17.132505605572707,85.773,1,1994
5,6.345343184077452,28.147,1,1997
6,-7.357353568896218,76.353,1,2000
7,-24.956939989553117,95.436,1,2001
8,-45.68469520274186,77.407,1,2005
9,6.486523460529341,51.755,1,2006
10,16.894881382247593,37.054,1,2008
11,23.981104460846748,23.97,1,2009
12,10.274042358765856,17.259,1,2011
13,7.751860237000755,93.777,1,2012
14,8.23574173993942,31.149,1,2013
15,-6.122750977732473,52.13,1,2014
16,42.1814704675855,30.591,1,2017
17,-10.8442548436564,102.506,1,2018
18,24.300257004552414,32.685,1,2019
19,27.72938178768539,24.385,1,2020
20,26.942139513937597,51.776,1,2021
0,9.148574003011301,41.59,2,1980
1,-2.0780212735447727,35.431,2,1982
2,-2.430929109594329,21.79,2,1984
3,3.3692619711736245,78.559,2,1985
4,-6.868880797566044,64.688,2,1986
5,4.242436226726779,33.606,2,1987
6,-7.021028771667446,27.742,2,1988
7,-3.499099094599228,46.967,2,1991
8,6.2814302601696586,57.617,2,1992
9,-4.4068951292704295,50.114,2,1993
10,-4.962032449053574,42.515,2,1995
11,-5.929699092388084,11.86,2,1996
12,14.544065869307058,131.575,2,1998
13,2.8540293098493783,65.297,2,1999
14,2.592942305886067,60.53,2,2002
15,-1.9528386951662393,51.564,2,2003
16,4.645080077189829,45.281,2,2004
17,-0.8356789677868388,1.605,2,2007
18,0.2143943626386928,27.16,2,2010
19,-4.095300841398035,27.186,2,2015
20,-3.8125838239667518,67.439,2,2016
